name,ra,dec
SNR G004.5+06.8,262.675,-21.48333
SNR G008.7-00.1,271.375,-21.43333
SNR G006.4+04.0,266.29167,-21.36667
SNR G008.9+00.4,270.99167,-21.05
SNR G009.9-00.8,272.67083,-20.71667
SNR G009.7-00.0,271.84167,-20.58333
SNR G009.8+00.6,271.28333,-20.23333
SNR G010.5-00.0,272.28333,-19.78333
SNR G011.1-01.0,273.5125,-19.76667
SNR G011.1-00.7,273.19167,-19.63333
SNR G011.0-00.0,272.51667,-19.41667
SNR G011.2-00.3,272.8625,-19.41667
SNR G011.1+00.1,272.44583,-19.2
SNR G011.4-00.1,272.69583,-19.08333
SNR G011.8-00.2,273.10417,-18.73333
SNR G012.0-00.1,273.04583,-18.61667
SNR G012.2+00.3,272.82083,-18.16667
SNR G013.3-01.3,274.83333,-18
SNR G012.5+00.2,273.05833,-17.91667
SNR G012.7-00.0,273.32917,-17.9
SNR G012.8-00.0,273.40417,-17.81667
SNR G013.5+00.2,273.55833,-17.2
SNR G014.1-00.1,274.16667,-16.68333
SNR G015.1-01.6,276,-16.56667
SNR G014.3+00.1,273.99167,-16.45
SNR G016.2-02.7,277.41667,-16.13333
SNR G015.4+00.1,274.50833,-15.45
SNR G016.0-00.5,275.48333,-15.23333
SNR G015.9+00.2,274.71667,-15.03333
SNR G016.4-00.5,275.65833,-14.91667
SNR G017.4-02.3,277.72917,-14.86667
SNR G017.8-02.6,278.20833,-14.65
SNR G016.7+00.1,275.23333,-14.33333
SNR G017.0-00.0,275.4875,-14.13333
SNR G017.4-00.1,275.78333,-13.76667
SNR G018.1-00.1,276.14167,-13.18333
SNR G018.9-01.1,277.45833,-12.96667
SNR G018.6-00.2,276.47917,-12.83333
SNR G018.8+00.3,275.99167,-12.38333
SNR G019.1+00.2,276.23333,-12.11667
SNR G020.0-00.2,277.02917,-11.58333
SNR G020.4+00.1,276.9625,-11
SNR G021.0-00.4,277.8,-10.78333
SNR G021.5-00.9,278.3875,-10.58333
SNR G021.6-00.8,278.41667,-10.41667
SNR G021.5-00.1,277.70833,-10.15
SNR G021.8-00.6,278.1875,-10.13333
SNR G022.7-00.2,278.3125,-9.21667
SNR G023.3-00.3,278.6875,-8.8
SNR G023.6+00.3,278.2625,-8.21667
SNR G025.1-02.3,281.29167,-8
SNR G024.7-00.6,279.67917,-7.53333
SNR G024.7+00.6,278.54167,-7.08333
SNR G027.4+00.0,280.32917,-4.93333
SNR G027.8+00.6,279.95833,-4.4
SNR G028.6-00.1,280.97917,-3.88333
SNR G032.0-04.9,286.5,-3
SNR G029.7-00.3,281.60417,-2.98333
SNR G029.6+00.1,281.21667,-2.95
SNR G028.8+01.5,279.75,-2.91667
SNR G030.7-02.0,283.60417,-2.9
SNR G030.7+01.0,281,-1.53333
SNR G031.5-00.6,282.79167,-1.51667
SNR G032.1-00.9,283.29167,-1.13333
SNR G031.9+00.0,282.35417,-0.91667
SNR G213.0-00.6,102.70833,-0.5
SNR G032.4+00.1,282.52083,-0.41667
SNR G032.8-00.1,282.85417,-0.13333
SNR G033.2-00.6,283.45833,-0.03333
SNR G033.6+00.1,283.2,0.68333
SNR G034.7-00.4,284,1.36667
SNR G035.6-00.4,284.47917,2.21667
SNR G036.6-00.7,285.14583,2.93333
SNR G036.6+02.6,282.20417,4.43333
SNR G038.7-01.3,286.66667,4.46667
SNR G039.7-02.0,288.08333,4.91667
SNR G039.2-00.3,286.03333,5.46667
SNR G206.9+02.3,102.16667,6.43333
SNR G205.5+00.5,99.75,6.5
SNR G040.5-00.5,286.79167,6.51667
SNR G041.1-00.3,286.89167,7.13333
SNR G041.5+00.4,286.45833,7.76667
SNR G042.0-00.1,287.04167,8
SNR G042.8+00.6,286.83333,9.08333
SNR G043.3-00.2,287.78333,9.1
SNR G043.9+01.6,286.45833,10.5
SNR G045.7-00.4,289.10417,11.15
SNR G046.8-00.3,289.54167,12.15
SNR G049.2-00.7,290.95833,14.1
SNR G053.6-02.2,294.70833,17.23333
SNR G190.9-02.2,90.47917,18.4
SNR G054.1+00.3,292.62917,18.86667
SNR G054.4-00.3,293.33333,18.93333
SNR G070.0-21.5,321,19.38333
SNR G055.0+00.3,293,19.83333
SNR G055.7+03.4,290.33333,21.73333
SNR G057.2+00.8,293.74583,21.95
SNR G184.6-05.8,83.62917,22.01667
SNR G189.1+03.0,94.25,22.56667
SNR G059.5+00.1,295.6375,23.58333
SNR G059.8+01.2,294.72917,24.31667
SNR G063.7+01.1,296.96667,27.75
SNR G180.0-01.7,84.75,27.83333
