name,ra,dec
,286.921548,-70.426527
,287.95145,-48.86209
87GB 191521.2+415353,289.25893,41.98638
1H 1914-194,289.43648,-19.35893
PMN J1918-4111,289.56683,-41.19189
PMN J1921-1607,290.46469,-16.12016
PMN J1924-5457,291.04275,-54.95219
PMN J1925-1018,291.26338,-10.3035
TXS 1928+616,292.39625,61.77476
PMN J1931-1558,292.82358,-15.96475
NVSS J193349-102530,293.45646,-10.42409
,294.2812,-5.87292
SUMSS J193946-492539,294.94237,-49.42769
SUMSS J194224-582824,295.60292,-58.47354
PKS 1947-705,298.27778,-70.408
2MASS J19562808+0234250,299.117087,2.573942
NVSS J195801-071348,299.50851,-7.229084
WN B2000+6608,300.33281,66.28311
PMN J2001-0820,300.41795,-8.33656
,302.76197,-6.21189
AT20G J201248-371941,303.20186,-37.3282
PMN J2013-3826,303.24154,-38.45117
PMN J2021+0628,305.48107,6.48724
NVSS J202442-232826,306.176437,-23.474546
PKS 2025-538,307.39762,-53.65275
PMN J2030-0146,307.5145,-1.7742
,307.78919,-70.02081
MG1 J203139+1622,307.92542,16.36872
,308.1909,-0.02273
NVSS J203508-045029,308.784805,-4.841908
87GB 203539.4+654245,309.08392,65.88736
TXS 2036-109,309.75298,-10.77832
NVSS J204002+123549,310.01063,12.59699
WISEA J204017.72-305936.4,310.07383,-30.99317
2MASS J20434215+0001193,310.925499,0.022115
,310.9656932,66.5023477
NVSS J204457-234643,311.2407,-23.77887
PMN J2046-1010,311.726249,-10.177528
2MASS J20464397-4257134,311.68283,-42.95311
PKS 2043-682,312.10045,-68.08098
NVSS J204902+164727,312.262481,16.78643
,312.4432,21.9661
CRATES J205011.52-244811.6,312.548,-24.80322
,313.3793,-32.7248
,313.87784,-52.30065
NVSS J205523-050618,313.84742,-5.10536
PMN J2103-6232,315.90999,-62.540532
,317.18324,-4.13661
WN B2107.3+7523,316.72457,75.5949
PKS 2104-668,317.21592,-66.62298
NVSS J210938+631555,317.40854,63.26536
NVSS J211019+040418,317.58209,4.07161
TXS 2112+202,318.72076,20.44107
MRSS 235-024179,318.93614,-49.65208
NVSS J211603-010828,319.01346,-1.14122
B2 2114+33,319.06046,33.65567
NVSS J211618+675324,319.074,67.88994
WISEA J211701.98-530656.3,319.25827,-53.11566
,320.2106,-73.48021
,321.104314,-24.521862
PMN J2127-5745,321.93838,-57.75786
NVSS J213016+261027,322.48482,26.1618
PMN J2130-7325,322.66004,-73.41861
87GB 213100.1+251534,323.30984,25.48309
NVSS J213430-213032,323.62575,-21.50911
,324.80606,-4.21702
MH 2136-428,324.85072,-42.58902
87GB 213913.0+293303,325.34925,29.78514
PMN J2143-3929,325.76195,-39.49026
PKS 2146-01,327.18088,-1.37733
PKS B2147+031,327.42446,3.38094
MRSS 600-040574,327.69401,-17.83158
,329.012,-17.9571
NVSS J215650-085535,329.20971,-8.9265
NVSS J220036-241428,330.15279,-24.24097
MS 2159.5-5649,330.72292,-56.59628
BL Lac,330.68038,42.27777
MG3 J220423+3632,331.08792,36.54364
87GB 220504.7+430144,331.78969,43.27428
SDSS J220812.70+035304.6,332.05293,3.8846
B3 2207+432,332.364664,43.480447
,332.99977,-29.37186
NVSS J221513+054454,333.80611,5.74849
,334.6654,9.0952
TXS 2219+337,335.46798,33.98112
SDSS J222329.56+010226.6,335.87321,1.04073
1RXS J222426.5+035445,336.10553,3.91658
PMN J2227+0037,336.99225,0.61819
2MASS J22283661-1637,337.12596,-16.61211
87GB 222614.9+215540,337.16456,22.19028
,337.696,2.7846
PKS 2231-127,338.47895,-12.50954
PMN J2234-2656,338.535,-26.94572
,338.56371,-41.94773
NVSS J223554-362901,338.97847,-36.48413
WISEA J223605.64-505519.9,339.023516,-50.9222037
WISEA J224017.71-524113.8,340.07387,-52.68719
PKS 2240-260,340.86003,-25.74186
NVSS J224531-173357,341.38274,-17.56637
PMN J2248-4302,342.16128,-43.0466
SUMSS J224938-594421,342.41024,-59.73972
PMN J2250-4206,342.59258,-42.10373
SUMSS J225128-492912,342.86957,-49.48643
MG4 J225201+4030,342.99905,40.51616
2MASS J22523220+1245109,343.13411,12.75302
NVSS J225453-272509,343.72166,-27.41915
MG3 J225517+2409,343.81405,24.16981
NVSS J225624+130541,344.10113,13.09489
PMN J2258-8246,344.49754,-82.78143
GALEXASC J225957.26-155332.5,344.98856,-15.8926
NVSS J230022+313703,345.09516,31.61789
87GB 225907.3+705409,345.20928,71.17047
SUMSS J230512-421859,346.30183,-42.3159
NVSS J231101+020504,347.75539,2.08481
87GB 231033.8+061217,348.2821,6.4775
SUMSS J231731-453400,349.38328,-45.56658
2MASS J23211633+2836554,350.31801,28.61538
PMN J2321-6438,350.42591,-64.63528
,350.4436,-26.0847
,350.56635,-48.60452
,350.834564,20.589788
PMN J2324+0801,351.18875,8.03497
PKS 2322-482,351.36203,-48.00382
NVSS J232733+044740,351.89067,4.79511
1RXS J232805.7-563023,352.01933,-56.50133
1eRASS J232809.3-442238,352.03876,-44.37858
PKS 2327-215,352.42342,-21.29559
TXS 2327+121,352.54147,12.47461
NVSS J233453+143214,353.72429,14.53744
SUMSS J233603-313426,354.02057,-31.5808
PMN J2336-7620,354.11504,-76.34387
RX J2338.8+2124,354.73492,21.4115
NVSS J233900+300547,354.75173,30.09637
PKS 2338-295,355.37425,-29.32118
1RXS J234354.4+054713,355.98319,5.78441
,356.130194,-42.553873
PMN J2345-1555,356.30201,-15.91901
,357.903,-28.36471
CLASS J2352+1749,358.02425,17.82047
2MASS J23531112-4806045,358.29635,-48.10128
NVSS J235342-391442,358.429265,-39.245444
NVSS J235402+272328,358.50929,27.39004
,359.78397,-65.88888
NVSS J235901+171926,359.75487,17.32384
,359.79624,25.0554
,0.03506,-37.63893
