name,ra,dec
Abell 919,151.194424,-0.620695
Abell 912,150.382317,-0.445139
Abell 2026,227.211863,-0.416917
Abell 168,18.61481,-0.148714
Abell 954,153.663156,-0.102138
Abell 2026,227.121575,-0.101124
Abell 168,18.860011,-0.014647
Abell 912,150.079421,0.077546
Abell 2644,355.254464,0.091214
Abell 711,132.597529,0.215222
Abell 2631,354.432304,0.253055
Abell 2050,229.166113,0.25763
Abell 2644,355.283114,0.323449
Abell 933,152.037864,0.49623
Abell 2510,344.488003,0.603962
Abell 2379,326.878515,0.78899
Abell 116,14.358271,0.934264
Abell 1238,170.709973,1.104679
Abell 2355,323.966416,1.322842
Abell 102,12.143981,1.373615
Abell 1139,164.627021,1.563374
Abell 102,12.104603,1.58421
Abell 189,20.857142,1.737941
Abell 189,21.273898,1.758613
Abell 409,45.727621,1.881585
Abell 508,71.448769,1.915075
Abell 2590,351.139593,2.102066
Abell 508,71.78599,2.211582
Abell 509,71.78599,2.211582
Abell 413,46.593191,2.253847
Abell 1205,168.33582,2.528788
Abell 342,35.040344,2.719958
Abell 1171,166.79358,2.827388
Abell 1780,206.312685,2.848386
Abell 1171,166.775694,2.850742
Abell 1780,206.310588,2.855048
Abell 1720,200.480264,3.099781
Abell 2451,338.120917,3.195555
Abell 2669,358.229312,3.200445
Abell 732,134.381701,3.201698
Abell 2451,338.461229,3.298675
Abell 1437,180.206099,3.440776
Abell 1942,219.588221,3.676159
Abell 2048,228.525329,4.376996
Abell 2113,235.618337,4.473774
Abell 356,37.253428,4.488393
Abell 1630,192.874636,4.773271
Abell 2113,235.46797,4.780677
Abell 485,64.492553,4.786062
Abell 2483,341.815479,5.135684
Abell 1066,159.824678,5.179797
Abell 1516,184.723216,5.263545
Abell 526,74.946218,5.404429
Abell 2671,358.919225,5.421377
Abell 2204,248.126118,5.496014
Abell 2204,248.12981,5.508809
Abell 1864,211.951482,5.603546
Abell 2616,353.315752,5.654661
Abell 400,44.692701,5.723761
Abell 2033,227.738943,5.738897
Abell 2029,227.738943,5.738897
Abell 1346,175.312311,5.745732
Abell 2624,353.652912,5.793744
Abell 2623,353.652912,5.793744
Abell 2616,353.652912,5.793744
Abell 2454,338.575349,5.871659
Abell 400,44.432063,6.051313
Abell 2425,333.220871,6.062023
Abell 400,45.372036,6.064775
Abell 2052,229.672349,6.223148
Abell 2055,229.672349,6.223148
Abell 2029,227.867522,6.348807
Abell 2033,227.867522,6.348807
Abell 55,8.517085,6.365004
Abell 245,25.998021,6.376756
Abell 539,79.559848,6.393444
Abell 2052,229.994772,6.436564
Abell 2055,229.994772,6.436564
Abell 400,45.17598,6.501838
Abell 400,43.846669,6.614395
Abell 400,44.28917,6.684298
Abell 76,9.860178,6.743443
Abell 539,79.458978,6.819208
Abell 2052,229.186209,7.024424
Abell 2407,330.242328,7.130103
Abell 2475,340.579875,7.459829
Abell 2471,340.579875,7.459829
Abell 1362,175.933914,7.502709
Abell 41,7.131255,7.614215
Abell 240,25.182379,7.664559
Abell 455,56.527517,7.832131
Abell 2551,347.740344,7.912
Abell 41,7.18944,8.004458
Abell 1890,214.387037,8.211648
Abell 1890,214.081283,8.247763
Abell 501,70.485561,8.459832
Abell 2414,331.186844,8.745983
Abell 2395,328.854451,8.773881
Abell 1601,190.870372,9.008829
Abell 2431,334.740426,9.1328
Abell 2435,334.740426,9.1328
Abell 436,51.646657,9.185977
Abell 2617,353.401043,9.432761
Abell 363,38.193769,9.463967
Abell 728,134.318059,9.806133
Abell 2558,348.417061,10.319361
Abell 478,63.431036,10.343508
Abell 330,33.794106,10.475313
Abell 1684,197.280027,10.485406
Abell 1142,165.578084,10.48857
Abell 833,143.84315,10.733979
Abell 1142,165.205034,10.771816
Abell 1016,156.864943,10.805754
Abell 1020,156.864943,10.805754
Abell 1020,156.804263,10.855872
Abell 1016,156.804263,10.855872
Abell 1016,157.063127,11.233984
Abell 2607,352.429,11.290206
Abell 331,33.873463,11.421214
Abell 1552,187.474234,11.680459
Abell 1116,163.117403,12.214089
Abell 2469,340.229697,12.294806
Abell 2101,234.644541,12.367757
Abell 2396,328.905479,12.529851
Abell 999,155.809426,12.702847
Abell 2205,248.087813,12.96676
Abell 401,44.442824,12.977418
Abell 399,44.442824,12.977418
Abell 401,44.403252,12.989497
Abell 399,44.403252,12.989497
Abell 170,19.104103,13.039135
Abell 170,19.120796,13.044109
Abell 170,18.807162,13.062652
Abell 2437,335.018283,13.119216
Abell 399,44.069753,13.136454
Abell 357,37.252267,13.151199
Abell 1953,220.442581,13.279984
Abell 1950,220.442581,13.279984
Abell 150,17.209191,13.326397
Abell 2224,250.886934,13.355312
Abell 1201,168.242236,13.470571
Abell 399,44.648003,13.563671
Abell 401,44.648003,13.563671
Abell 401,44.151787,13.573402
Abell 399,44.151787,13.573402
Abell 2153,241.72948,13.814421
Abell 38,6.994456,13.947061
Abell 2564,348.640567,13.986801
Abell 257,27.28262,13.991497
Abell 2522,345.503514,14.036646
Abell 2520,345.503514,14.036646
Abell 2153,241.597586,14.156917
Abell 2564,348.975355,14.171847
Abell 2153,241.626656,14.174541
Abell 795,141.020606,14.206594
Abell 2359,324.019383,14.476647
Abell 1307,173.259178,14.52374
Abell 2508,344.08779,14.55814
Abell 1499,183.597283,14.642916
Abell 2593,351.158819,14.647621
Abell 2449,338.343328,14.653187
Abell 2449,338.166886,14.859254
Abell 2147,240.386491,15.390408
Abell 2152,240.386491,15.390408
Abell 160,18.249994,15.478218
Abell 1371,176.347709,15.49952
Abell 2147,240.355449,15.624446
Abell 2152,240.355449,15.624446
Abell 2688,359.70569,15.688649
Abell 1849,211.027812,15.729881
Abell 1852,211.027812,15.729881
Abell 2147,240.658907,15.73545
Abell 2152,240.658907,15.73545
Abell 2630,353.723432,15.750159
Abell 2152,240.849417,15.778201
Abell 2147,240.849417,15.778201
Abell 1168,166.754713,15.811349
Abell 2147,241.77842,15.861874
Abell 2152,241.77842,15.861874
Abell 658,125.847427,15.865868
Abell 657,125.847427,15.865868
Abell 651,125.847427,15.865868
Abell 2630,354.125551,15.908709
