name,ra,dec
eFEDSJ084347.5+025232,130.94802,2.87565
eFEDSJ084339.1+011104,130.91315,1.18472
eFEDSJ091845.4-011136,139.68945,-1.19342
eFEDSJ083916.0+035935,129.81656,3.99344
eFEDSJ091830.1-010632,139.626,-1.10917
eFEDSJ084842.9+034613,132.17881,3.77055
eFEDSJ084026.4+000008,130.11035,0.00231
eFEDSJ083836.1-015150,129.65083,-1.86402
eFEDSJ085443.6+004821,133.68214,0.80589
eFEDSJ083242.3-013217,128.1765,-1.53826
eFEDSJ090037.5+042304,135.15633,4.38469
eFEDSJ085933.5-000901,134.89009,-0.15032
eFEDSJ084700.7+003717,131.75323,0.62152
eFEDSJ083611.1-021958,129.04673,-2.33287
eFEDSJ090244.4+045210,135.68507,4.86978
eFEDSJ084637.9-000902,131.65811,-0.15061
eFEDSJ090834.4+045520,137.1435,4.92247
eFEDSJ084842.0+010653,132.17511,1.11504
eFEDSJ092640.4+051549,141.66844,5.2639
eFEDSJ093556.5-010821,143.98581,-1.13938
eFEDSJ083205.3+031157,128.02218,3.19927
eFEDSJ091915.8+022040,139.81619,2.34461
eFEDSJ093208.5+023716,143.03562,2.62144
eFEDSJ091624.2+030348,139.10079,3.06369
eFEDSJ090226.9+044309,135.61229,4.71944
eFEDSJ083319.2+012635,128.33022,1.44323
eFEDSJ092133.5+020358,140.38971,2.06621
eFEDSJ085032.0-000158,132.63374,-0.03281
eFEDSJ092404.3-000704,141.01809,-0.11781
eFEDSJ093132.3+011851,142.88478,1.31443
eFEDSJ091209.6-000954,138.04027,-0.16519
eFEDSJ084321.7-010256,130.84102,-1.04894
eFEDSJ085025.0+001229,132.60469,0.20817
eFEDSJ090153.2+003538,135.47177,0.5942
eFEDSJ083754.6+050746,129.47746,5.1297
eFEDSJ085834.2+004955,134.64276,0.83219
eFEDSJ092236.4-002431,140.65202,-0.4087
eFEDSJ093410.7+001429,143.54504,0.2415
eFEDSJ085536.8+045321,133.90322,4.88934
eFEDSJ091433.8+022718,138.6411,2.45512
eFEDSJ084448.8+010822,131.20359,1.1396
eFEDSJ091410.7+015409,138.54484,1.90272
eFEDSJ091146.6-010005,137.94466,-1.00156
eFEDSJ084339.4-015111,130.91455,-1.85321
eFEDSJ091107.4-020724,137.78131,-2.12362
eFEDSJ084955.2+005307,132.48034,0.88542
eFEDSJ085326.3-021152,133.35999,-2.19807
eFEDSJ091422.9-003312,138.59578,-0.55356
eFEDSJ082843.7+004544,127.1823,0.76227
eFEDSJ085343.1-004310,133.42984,-0.71955
eFEDSJ090840.6+025355,137.16952,2.89888
eFEDSJ085251.4+024439,133.21415,2.74428
eFEDSJ092735.3+024804,141.89741,2.80135
eFEDSJ084044.6+000307,130.18613,0.052
eFEDSJ093138.2+031509,142.90936,3.25281
eFEDSJ092948.9-015633,142.45409,-1.94278
eFEDSJ083418.3+002142,128.57667,0.36179
eFEDSJ090540.8+030308,136.42002,3.05251
eFEDSJ083853.4-003754,129.7229,-0.63187
eFEDSJ091645.6+010014,139.19034,1.00407
eFEDSJ083954.9+025148,129.97904,2.86364
eFEDSJ093032.6+001501,142.636,0.25045
eFEDSJ093323.1-001053,143.34649,-0.18164
eFEDSJ090021.2-005917,135.08869,-0.98814
eFEDSJ084051.4-004533,130.21475,-0.75917
eFEDSJ084240.5-020315,130.66939,-2.05443
eFEDSJ090611.9+031206,136.54979,3.20192
eFEDSJ090939.3+035448,137.41377,3.91368
eFEDSJ085816.3-003258,134.56846,-0.54962
eFEDSJ085335.9+021650,133.39978,2.2809
eFEDSJ091056.8-014547,137.73716,-1.76333
eFEDSJ084727.9+011458,131.86667,1.2496
eFEDSJ092645.9-011727,141.69165,-1.29089
eFEDSJ092554.2+035041,141.47608,3.84501
eFEDSJ082628.7-012300,126.62013,-1.38335
eFEDSJ090811.6-014811,137.04888,-1.80324
eFEDSJ093758.2+022235,144.49277,2.37651
eFEDSJ082722.1-010555,126.84264,-1.09876
eFEDSJ085805.0+010906,134.52096,1.15172
eFEDSJ090436.8-014652,136.15362,-1.78115
eFEDSJ084929.5+052914,132.37304,5.48739
eFEDSJ092155.9+002818,140.48314,0.47172
eFEDSJ090753.4+042511,136.97255,4.4201
eFEDSJ091329.8-003050,138.37437,-0.5141
eFEDSJ090024.3+035544,135.10136,3.92918
eFEDSJ093649.9+012025,144.20803,1.34059
eFEDSJ090150.6+003056,135.46105,0.51573
eFEDSJ093924.7+034308,144.8531,3.71918
eFEDSJ084831.9+033539,132.13283,3.59435
eFEDSJ085523.5-015714,133.84827,-1.95401
eFEDSJ091050.1+022453,137.70901,2.41495
eFEDSJ083645.4+023759,129.18945,2.63315
eFEDSJ083648.2+051310,129.20095,5.21977
eFEDSJ090937.8-002754,137.40802,-0.46525
eFEDSJ090805.6+044234,137.02333,4.70977
eFEDSJ083348.4+010008,128.45182,1.00244
eFEDSJ093921.3+043333,144.83898,4.55957
eFEDSJ083704.2+000819,129.26763,0.13871
eFEDSJ090931.0-011229,137.37966,-1.20818
eFEDSJ085036.9-003541,132.65422,-0.59489
eFEDSJ083532.8+040647,128.8869,4.1134
eFEDSJ092258.2+032041,140.7425,3.34499
eFEDSJ091432.4-015828,138.63565,-1.9745
eFEDSJ093234.4+010515,143.14354,1.08758
eFEDSJ084434.3+031026,131.14292,3.174
eFEDSJ083044.7-013326,127.68676,-1.5573
eFEDSJ091358.8+000320,138.49523,0.05573
eFEDSJ083835.6+015756,129.64872,1.96586
eFEDSJ084840.1-003447,132.16729,-0.57999
eFEDSJ084323.9+020126,130.84964,2.02417
eFEDSJ092817.3+013041,142.07244,1.51156
eFEDSJ092449.7+030228,141.2071,3.0413
eFEDSJ083501.3+022325,128.75547,2.39036
eFEDSJ093155.0+051125,142.97922,5.19045
eFEDSJ084722.2+025326,131.84258,2.89087
eFEDSJ090511.7+014913,136.29909,1.82049
eFEDSJ084011.7+051333,130.04871,5.22613
eFEDSJ093911.5+034356,144.79801,3.73244
eFEDSJ083112.4+015649,127.80194,1.94706
eFEDSJ085036.0-001524,132.65015,-0.25677
eFEDSJ093054.6+033228,142.72773,3.54125
eFEDSJ093740.2+033044,144.41762,3.51246
eFEDSJ090156.3+035417,135.48464,3.90491
eFEDSJ085828.7+000124,134.61988,0.02336
eFEDSJ083248.0+034133,128.20024,3.69266
eFEDSJ083729.3+044419,129.37232,4.73874
eFEDSJ084643.5+020054,131.68155,2.01534
eFEDSJ084352.5-005332,130.969,-0.89238
eFEDSJ085950.6-024136,134.96145,-2.6935
eFEDSJ090004.9+033848,135.02044,3.64695
eFEDSJ084102.1+044734,130.25897,4.79314
eFEDSJ092417.7+025756,141.07397,2.96576
eFEDSJ092327.6+043152,140.86524,4.53131
eFEDSJ084020.4+025519,130.08516,2.92219
eFEDSJ093616.3-000351,144.06844,-0.06416
