name,ra,dec
PSRJ0502+4654,75.519,46.90169
PSRJ0502-6617,75.71054,-66.29967
PSRJ0509+08,77.35,8.95
PSRJ0510+38,77.49583,38.2
PSRJ0511-6508,77.98542,-65.14347
PSRJ0514-4002A,78.52789,-40.04692
PSRJ0514-4407,78.716,-44.11847
PSRJ0517+22,79.29167,22.26667
PSRJ0519+44,79.75,44.0
PSRJ0519+54,80.0,54.41667
PSRJ0519-6932,79.94549,-69.53986
PSRJ0520-2553,80.15077,-25.88675
PSRJ0521-68,80.43333,-68.58333
PSRJ0522-6847,80.59608,-68.78394
PSRJ0525+1115,81.4852,11.2553
PSRJ0525-6607,81.50375,-66.07675
PSRJ0528+2200,82.21777,22.00111
PSRJ0529-6652,82.46217,-66.87728
PSRJ0532-6639,83.24796,-66.66036
PSRJ0532-69,83.01667,-69.76667
PSRJ0533+0402,83.35758,4.03347
PSRJ0533+67,83.25,67.0
PSRJ0534+2200,83.63322,22.01446
PSRJ0534-6703,83.65071,-67.06356
PSRJ0535-66,83.91667,-66.86667
PSRJ0535-6935,83.75,-69.58333
PSRJ0536-7543,84.12829,-75.73242
PSRJ0537-69,84.42917,-69.35
PSRJ0537-6910,84.44757,-69.17219
PSRJ0538+2817,84.6044,28.28588
PSRJ0540+3207,85.15465,32.12703
PSRJ0540-6919,85.04667,-69.33171
PSRJ0540-7125,85.12833,-71.42539
PSRJ0542-68,85.64583,-68.26667
PSRJ0543+2329,85.79025,23.48472
PSRJ0543-6851,85.96963,-68.85703
PSRJ0545-03,86.25,-3.16667
PSRJ0546+2441,86.61983,24.68917
PSRJ0554+3107,88.52088,31.12806
PSRJ0555+3948,88.75,39.8
PSRJ0555-7056,88.75771,-70.946
PSRJ0557+1550,89.38104,15.83501
PSRJ0600-5756,90.19375,-57.94833
PSRJ0601-0527,90.49576,-5.46404
PSRJ0605+37,91.25,37.0
PSRJ0608+00,92.20417,0.65
PSRJ0609+2130,92.49536,21.50079
PSRJ0610-2100,92.55663,-21.00778
PSRJ0610+37,92.75,37.3
PSRJ0611+30,92.81667,30.26667
PSRJ0612+3721,93.20286,37.36038
PSRJ0613-0200,93.43323,-2.01311
PSRJ0613+3731,93.30063,37.52731
PSRJ0614+2229,93.5715,22.51
PSRJ0614-3329,93.54312,-33.49837
PSRJ0614+83,93.5,83.23333
PSRJ0621+0336,95.29675,3.61264
PSRJ0621+1002,95.34213,10.04409
PSRJ0621+25,95.25,25.0
PSRJ0622+3749,95.54379,37.82044
PSRJ0623+0340,95.94483,3.66856
PSRJ0624-0424,96.08345,-4.41401
PSRJ0625+10,96.4375,10.26667
PSRJ0627+0649,96.97345,6.8317
PSRJ0627+0706,96.93406,7.10925
PSRJ0627+16,96.80417,16.2
PSRJ0628+0909,97.15076,9.15386
PSRJ0629+2415,97.27387,24.26203
PSRJ0630-0046,97.61232,-0.76829
PSRJ0630-2834,97.70585,-28.57855
PSRJ0631+1036,97.86468,10.61736
PSRJ0633+0632,98.43421,6.54303
PSRJ0633+1746,98.47564,17.77025
PSRJ0633-2015,98.28692,-20.25197
PSRJ0635+0533,98.825,5.55306
PSRJ0636-4549,99.1406,-45.82573
PSRJ0636+5129,99.02019,51.48332
PSRJ0645+5158,101.49617,51.97081
PSRJ0645+80,101.5,80.15
PSRJ0646+0905,101.62915,9.09703
PSRJ0647+0913,101.81533,9.23319
PSRJ0652-0142,103.04627,-1.70842
