SRC_NAME,RAJ2000,DECJ2000,IAUNAME
4FGL_J1354.8-1041,208.693827858,-10.6840711861,1eRASS J135446.5-104103
4FGL_J1359.4+0202,209.863122237,1.99848973889,1eRASS J135927.1+015956
4FGL_J1401.2-0915,210.272215933,-9.27543655278,1eRASS J140105.3-091634
4FGL_J1402.6-3330,210.67250061035156,-33.56917190551758,1eRASS J140241.4-333408
4FGL_J1408.9-0751,212.235338346,-7.87407404722,1eRASS J140856.7-075226
4FGL_J1415.9-1002,213.83680725097656,-9.932869911193848,1eRASS J141520.8-095558
4FGL_J1418.7-3504,214.745487137,-35.1618077583,1eRASS J141858.6-350944
4FGL_J1419.4-0838,214.843983646,-8.642261275,1eRASS J141922.7-083830
4FGL_J1423.6-7829,215.931455096,-78.4930276111,1eRASS J142343.5-782934
4FGL_J1433.0-1801,218.240377562,-18.02645795,1eRASS J143257.4-180135
4FGL_J1438.0-3128,219.544940371,-31.3745905278,1eRASS J143810.8-312231
4FGL_J1438.1-2201,219.53945922851562,-22.08187484741211,1eRASS J143809.4-220457
4FGL_J1441.6-1522,220.439238546,-15.3934070083,1eRASS J144145.1-152336
4FGL_J1454.4-3744,223.614207321,-37.7925402417,1eRASS J145427.4-374733
4FGL_J1454.8-2456,223.694580078125,-25.086809158325195,1eRASS J145446.7-250516
4FGL_J1507.2-1651,226.7699432373047,-16.87507438659668,1eRASS J150704.7-165231
4FGL_J1509.6-4334,227.398904821,-43.6755364889,1eRASS J150935.5-434035
4FGL_J1510.8-0542,227.723297579,-5.71872710556,1eRASS J151053.5-054309
4FGL_J1513.4-3231,228.412432492,-32.5831517694,1eRASS J151338.9-323456
4FGL_J1514.8-4748,228.666769138,-47.8082937333,1eRASS J151440.0-474829
4FGL_J1553.6-2422,238.381782521,-24.3683433667,1eRASS J155331.9-242204
4FGL_J1610.3-3958,242.591162862,-39.9828693111,1eRASS J161021.9-395858
4FGL_J1617.3-5849,244.324546883,-58.8021834111,1eRASS J161718.1-584809
4FGL_J1617.9-7718,244.455318479,-77.2884632306,1eRASS J161748.9-771714
4FGL_J1625.7-2527,246.445381842,-25.4606463694,1eRASS J162546.8-252742
4FGL_J1628.8-6149,247.227874171,-61.8767772528,1eRASS J162854.3-615237
4FGL_J1656.3-3301,254.070254317,-33.0363324417,1eRASS J165616.7-330212
4FGL_J1703.6-6213,255.902255025,-62.2111135111,1eRASS J170336.6-621241
4FGL_J1717.6-5154,259.394549054,-51.925534675,1eRASS J171735.2-515531
4FGL_J1802.6-3940,270.677833546,-39.6688634083,1eRASS J180242.6-394005
4FGL_J1803.4-6510,270.847902683,-65.1268781722,1eRASS J180324.0-650736
4FGL_J1807.9-6412,271.975136233,-64.2305871861,1eRASS J180753.6-641352
4FGL_J1816.9-4942,274.233309062,-49.7290757722,1eRASS J181656.0-494344
4FGL_J1829.2-5813,277.301676504,-58.2319894194,1eRASS J182912.8-581356
4FGL_J1839.6-7107,279.36962890625,-71.14543914794922,1eRASS J183729.2-710841
4FGL_J1902.9-6748,285.755135863,-67.8266271472,1eRASS J190301.1-674936
4FGL_J1913.0-8009,288.166746354,-80.168318525,1eRASS J191240.2-801004
4FGL_J1919.4-4550,289.8195495605469,-45.72738265991211,1eRASS J191916.9-454342
4FGL_J1933.2-4539,293.187032262,-45.6105358361,1eRASS J193245.2-453634
4FGL_J1937.2-3958,294.317572342,-39.967098125,1eRASS J193716.6-395804
4FGL_J2047.1-7400,311.7381591796875,-74.00114440917969,1eRASS J204657.2-740002
4FGL_J2056.2-4714,314.068165892,-47.2465632722,1eRASS J205616.1-471448
4FGL_J2120.6-6114,320.2669677734375,-61.1901741027832,1eRASS J212104.0-611126
4FGL_J2135.3-5006,323.833962625,-50.1143700111,1eRASS J213519.8-500652
4FGL_J2144.3-7802,326.6252897,-77.9318707083,1eRASS J214630.3-775553
4FGL_J2201.5-8339,330.580154917,-83.6366194778,1eRASS J220216.5-833807
4FGL_J2207.5-5346,331.932222083,-53.7760611,1eRASS J220743.6-534633
4FGL_J2230.9-7815,337.627284908,-78.2657162389,1eRASS J223030.4-781557
4FGL_J2231.0-4416,337.735178796,-44.2749701806,1eRASS J223056.5-441629
4FGL_J2235.3-4836,338.805152446,-48.59966515,1eRASS J223513.1-483558
4FGL_J2239.2-5657,339.800316283,-57.0168998722,1eRASS J223912.6-570104
4FGL_J2245.8-5609,341.5699768066406,-56.12944412231445,1eRASS J224617.2-560744
4FGL_J2255.8-6543,344.1036376953125,-65.55712127685547,1eRASS J225624.9-653326
4FGL_J2328.3-4036,352.080270233,-40.5860682917,1eRASS J232819.1-403504
4FGL_J2329.3-4733,352.323768137,-47.5053096639,1eRASS J232917.3-473019
4FGL_J2332.1-4118,353.079367875,-41.31043945,1eRASS J233219.1-411839
4FGL_J2336.6-4115,354.141604517,-41.2561066583,1eRASS J233633.7-411519
4FGL_J2357.8-5311,359.471941912,-53.1871359667,1eRASS J235753.1-531113
4FGL_J0532.0-4827,82.9942294458,-48.4599925417,1eRASS J053158.5-482733
4FGL_J0538.8-4405,84.7098398292,-44.0858163639,1eRASS J053850.3-440509
4FGL_J0854.8+2006,133.703645537,20.1085113389,1eRASS J085448.8+200629
4FGL_J1217.9+3007,184.467008192,30.1168433028,1eRASS J121752.0+300659
4FGL_J2009.4-4849,302.355794754,-48.8315893139,1eRASS J200925.3-484954
4FGL_J0210.7-5101,32.692501775,-51.0171921722,1eRASS J021046.0-510101
4FGL_J0403.9-3605,60.973957925,-36.08386475,1eRASS J040353.7-360501
4FGL_J0423.3-0120,65.81583635,-1.34251820833,1eRASS J042315.7-012034
4FGL_J0457.0-2324,74.263246775,-23.4144500694,1eRASS J045703.2-232453
4FGL_J0530.9+1332,82.7350697875,13.531985975,1eRASS J053056.4+133153
4FGL_J0532.6+0732,83.1624936375,7.54537370278,1eRASS J053238.9+073243
4FGL_J0539.6+1432,84.9265249708,14.5626560361,1eRASS J053942.2+143340
4FGL_J0641.7-0320,100.463053917,-3.34682838333,1eRASS J064151.1-032052
4FGL_J0725.2+1425,111.320032358,14.4204851722,1eRASS J072516.9+142509
4FGL_J0830.8+2410,127.717025804,24.1832834167,1eRASS J083052.1+241059
4FGL_J1224.9+2122,186.226910021,21.3795523333,1eRASS J122454.3+212245
4FGL_J1229.0+0202,187.27791555,2.05238833611,1eRASS J122906.7+020309
4FGL_J1256.1-0547,194.046527396,-5.78931254722,1eRASS J125611.3-054721
4FGL_J1427.9-4206,216.984573167,-42.1053993583,1eRASS J142756.5-420622
4FGL_J1457.4-3539,224.36129875,-35.6527698861,1eRASS J145726.6-353911
4FGL_J1512.8-0906,228.210553875,-9.09995274167,1eRASS J151250.5-090557
4FGL_J1626.0-2950,246.525086829,-29.8574920444,1eRASS J162606.1-295127
4FGL_J2126.3-4605,321.627934425,-46.096636725,1eRASS J212630.7-460544
4FGL_J2147.3-7536,326.803044425,-75.6036735944,1eRASS J214712.9-753613
4FGL_J2329.3-4955,352.337006933,-49.9279591167,1eRASS J232920.5-495536
5BZQ_J0006-4245,1.5822083333333334,-42.75516944444445,1eRASS J000619.4-424517
5BZQ_J0007-6113,1.83575,-61.21841944444444,1eRASS J000720.6-611301
5BZQ_J0008-4619,2.156416666666667,-46.328,1eRASS J000837.2-461938
5BZQ_J0031-3922,7.851333333333334,-39.38038888888889,1eRASS J003124.3-392250
5BZQ_J0031-4108,7.866833333333333,-41.13768888888889,1eRASS J003128.5-410813
5BZQ_J0044-3752,11.071,-37.88310833333333,1eRASS J004416.8-375258
5BZQ_J0047-8256,11.964083333333333,-82.94705833333333,1eRASS J004750.9-825649
5BZQ_J0049-3116,12.345333333333333,-31.274247222222222,1eRASS J004922.9-311624
5BZQ_J0052-2825,13.218916666666667,-28.431669444444445,1eRASS J005252.9-282551
5BZU_J0058-5659,14.694041666666667,-56.98652777777778,1eRASS J005846.4-565910
5BZB_J0058-5219,14.732708333333333,-52.324469444444446,1eRASS J005856.3-521925
5BZQ_J0102-2646,15.73475,-26.776688888888888,1eRASS J010256.3-264639
5BZU_J0103-6439,15.890458333333333,-64.65210833333335,1eRASS J010333.9-643908
5BZQ_J0106-2718,16.608666666666668,-27.30327777777778,1eRASS J010625.7-271812
5BZQ_J0106-4034,16.687958333333334,-40.57221944444445,1eRASS J010645.2-403421
5BZQ_J0115-2804,18.849458333333335,-28.082,1eRASS J011523.8-280452
5BZQ_J0117-3357,19.435791666666667,-33.95138888888889,1eRASS J011744.3-335709
5BZB_J0127-8108,21.7925,-81.13907777777779,1eRASS J012710.5-810819
5BZQ_J0135-2008,23.90625,-20.146077777777776,1eRASS J013537.6-200846
5BZQ_J0143-6813,25.830041666666666,-68.22421944444444,1eRASS J014318.9-681325
5BZQ_J0146-2727,26.667791666666666,-27.461169444444444,1eRASS J014640.1-272743
5BZQ_J0151-3435,27.847833333333334,-34.58718888888889,1eRASS J015123.6-343517
5BZQ_J0152-2942,28.140333333333334,-29.713308333333334,1eRASS J015233.4-294242
5BZQ_J0153-3310,28.292166666666667,-33.17385833333333,1eRASS J015309.9-331024
5BZQ_J0202-1948,30.557708333333334,-19.805419444444446,1eRASS J020213.6-194819
5BZQ_J0206-6143,31.666666666666668,-61.725608333333334,1eRASS J020639.7-614331
5BZQ_J0208-6216,32.00483333333333,-62.27652777777778,1eRASS J020801.6-621637
5BZU_J0211-1558,32.95729166666667,-15.971919444444445,1eRASS J021149.7-155817
5BZQ_J0216-3247,34.20075,-32.794688888888885,1eRASS J021648.3-324737
5BZQ_J0217-7251,34.39870833333333,-72.85774722222222,1eRASS J021735.8-725129
5BZQ_J0217-7347,34.437958333333334,-73.78977777777777,1eRASS J021745.9-734724
5BZB_J0219-1842,34.838166666666666,-18.71075,1eRASS J021920.9-184243
5BZQ_J0220-1305,35.11754166666667,-13.08863888888889,1eRASS J022028.0-130518
5BZQ_J0220-2151,35.146458333333335,-21.853358333333336,1eRASS J022035.0-215113
5BZQ_J0220-6330,35.22570833333333,-63.50538888888889,1eRASS J022054.2-633018
5BZQ_J0223-5347,35.878625,-53.79441944444444,1eRASS J022331.1-534740
5BZQ_J0228-3719,37.1405,-37.33230833333334,1eRASS J022833.6-371950
5BZQ_J0229-7847,37.395625,-78.79599999999999,1eRASS J022934.8-784746
5BZQ_J0229-1031,37.497458333333334,-10.521558333333335,1eRASS J022959.3-103113
5BZQ_J0231-5841,37.8205,-58.68521944444444,1eRASS J023116.8-584109
5BZQ_J0231-3935,37.965916666666665,-39.596469444444445,1eRASS J023151.7-393550
5BZQ_J0235-4737,38.77670833333333,-47.61960833333333,1eRASS J023506.3-473712
5BZQ_J0236-2953,39.129875,-29.898747222222223,1eRASS J023631.0-295352
5BZB_J0238-0924,39.556916666666666,-9.408719444444445,1eRASS J023813.6-092433
5BZQ_J0239-7626,39.75204166666666,-76.44505833333334,1eRASS J023900.5-762638
5BZQ_J0246-1236,41.743625,-12.608558333333333,1eRASS J024658.3-123630
5BZB_J0248-1631,42.03216666666667,-16.529558333333334,1eRASS J024807.6-163150
5BZQ_J0250-2731,42.559958333333334,-27.524669444444445,1eRASS J025014.4-273130
5BZQ_J0256-2137,44.0535,-21.624747222222222,1eRASS J025612.7-213734
5BZQ_J0258-3909,44.5585,-39.16130833333333,1eRASS J025814.2-390938
5BZQ_J0258-5052,44.661458333333336,-50.86788888888889,1eRASS J025838.3-505201
5BZQ_J0301-1812,45.27804166666667,-18.20488888888889,1eRASS J030106.6-181220
5BZQ_J0304-7007,46.075916666666664,-70.12805833333333,1eRASS J030418.9-700740
5BZQ_J0304-2024,46.111958333333334,-20.401888888888887,1eRASS J030426.7-202407
5BZQ_J0304-4333,46.12141666666667,-43.55443888888889,1eRASS J030429.3-433319
5BZQ_J0307-4857,46.89245833333333,-48.95321944444445,1eRASS J030733.9-485712
5BZQ_J0308-7812,47.17829166666667,-78.21155833333333,1eRASS J030843.4-781238
5BZB_J0309-3604,47.26045833333333,-36.06771944444445,1eRASS J030902.5-360403
5BZQ_J0309-0559,47.347,-5.988997222222222,1eRASS J030923.2-055921
5BZQ_J0311-7651,47.98020833333333,-76.86413888888889,1eRASS J031155.5-765150
5BZQ_J0312-5541,48.02995833333333,-55.69299722222222,1eRASS J031206.8-554132
5BZB_J0315-1656,48.865291666666664,-16.941577777777777,1eRASS J031527.7-165629
5BZQ_J0315-2939,48.88,-29.66638888888889,1eRASS J031531.4-294002
5BZQ_J0319-1613,49.773,-16.229638888888886,1eRASS J031905.6-161348
5BZQ_J0320-3837,50.19329166666667,-38.62457777777778,1eRASS J032046.3-383728
5BZQ_J0321-0526,50.49945833333334,-5.436777777777778,1eRASS J032159.9-052613
5BZQ_J0322-5205,50.53425,-52.09305833333334,1eRASS J032208.2-520533
5BZQ_J0322-5042,50.55175,-50.70918888888889,1eRASS J032212.4-504233
5BZQ_J0322-1335,50.66020833333334,-13.58825,1eRASS J032238.4-133523
5BZB_J0323-0108,50.986,-1.1415583333333332,1eRASS J032356.5-010829
5BZQ_J0324-2918,51.18454166666667,-29.30588888888889,1eRASS J032444.0-291823
5BZQ_J0325-2140,51.25329166666667,-21.67818888888889,1eRASS J032500.6-214042
5BZQ_J0325-5629,51.34441666666667,-56.48466944444444,1eRASS J032522.1-562906
5BZQ_J0326-3243,51.56270833333333,-32.72360833333334,1eRASS J032614.9-324323
5BZQ_J0326-5337,51.71225,-53.61705833333333,1eRASS J032650.9-533703
5BZQ_J0327+0044,51.99675,0.7396388888888888,1eRASS J032759.3+004420
5BZQ_J0329-2357,52.475291666666664,-23.95243888888889,1eRASS J032953.9-235709
5BZQ_J0331-2524,52.78720833333333,-25.411997222222222,1eRASS J033108.8-252445
5BZQ_J0332-7249,53.17916666666667,-72.81791944444444,1eRASS J033244.2-724904
5BZQ_J0332-4455,53.18375,-44.93249722222222,1eRASS J033243.9-445557
5BZB_J0333-3619,53.30116666666667,-36.329638888888894,1eRASS J033312.1-361948
5BZQ_J0339-0133,54.754,-1.5547777777777778,1eRASS J033901.0-013319
5BZQ_J0340-6703,55.117666666666665,-67.05457777777778,1eRASS J034027.8-670314
5BZQ_J0341-5954,55.34,-59.90246944444444,1eRASS J034121.5-595411
5BZQ_J0351-1153,57.79575,-11.889638888888888,1eRASS J035111.2-115323
5BZQ_J0357-4812,59.34129166666666,-48.20421944444445,1eRASS J035721.8-481215
5BZQ_J0357-4159,59.40320833333333,-41.98368888888889,1eRASS J035736.7-415906
5BZQ_J0357-0751,59.430375,-7.854058333333333,1eRASS J035743.1-075113
5BZQ_J0357+0542,59.44220833333333,5.708688888888889,1eRASS J035746.4+054227
5BZQ_J0400+0550,60.04891666666666,5.845308333333333,1eRASS J040011.9+055041
5BZG_J0401-1606,60.27766666666667,-16.11082777777778,1eRASS J040106.5-160640
5BZB_J0403-2429,60.852291666666666,-24.497169444444445,1eRASS J040324.5-242948
5BZQ_J0406-1749,61.550958333333334,-17.83275,1eRASS J040611.9-174956
5BZQ_J0406+0637,61.64295833333333,6.6208583333333335,1eRASS J040634.1+063715
5BZQ_J0407-3303,61.89125,-33.062888888888885,1eRASS J040733.4-330345
5BZU_J0407-1211,61.95175,-12.193527777777778,1eRASS J040748.4-121136
5BZQ_J0409-1238,62.274,-12.646688888888889,1eRASS J040905.5-123844
5BZB_J0409+1217,62.34170833333334,12.29438888888889,1eRASS J040922.3+121736
5BZQ_J0410-7750,62.67625,-77.84535833333332,1eRASS J041043.3-775040
5BZQ_J0410-1636,62.7475,-16.602777777777778,1eRASS J041059.4-163610
5BZQ_J0411-5149,62.90475,-51.823169444444446,1eRASS J041137.0-514920
5BZQ_J0412-4604,63.2095,-46.08046944444445,1eRASS J041250.1-460451
5BZQ_J0415-4023,63.810208333333335,-40.39475,1eRASS J041514.3-402344
5BZQ_J0419-2132,64.75175,-21.54325,1eRASS J041900.2-213230
5BZQ_J0419-3010,64.94670833333333,-30.17327777777778,1eRASS J041946.9-301025
5BZQ_J0421-4818,65.3645,-48.30143888888889,1eRASS J042127.4-481804
5BZQ_J0422-3844,65.56158333333333,-38.74802777777778,1eRASS J042214.8-384453
5BZQ_J0424+0204,66.03566666666667,2.0736083333333335,1eRASS J042408.6+020427
5BZQ_J0424-3848,66.1405,-38.81155833333333,1eRASS J042433.6-384841
5BZQ_J0424-3756,66.17595833333333,-37.93910833333333,1eRASS J042442.1-375623
5BZQ_J0425-5754,66.26966666666667,-57.91546944444444,1eRASS J042504.5-575453
5BZQ_J0427-0756,66.80925,-7.940247222222222,1eRASS J042714.1-075626
5BZQ_J0432-5109,68.08820833333333,-51.15699722222222,1eRASS J043221.2-510924
5BZU_J0433+0521,68.29620833333334,5.354327777777778,1eRASS J043311.1+052114
5BZB_J0433-4502,68.30766666666666,-45.04849722222222,1eRASS J043314.0-450258
5BZQ_J0434-4355,68.5135,-43.92977777777777,1eRASS J043403.3-435549
5BZQ_J0434-1442,68.57925,-14.715388888888889,1eRASS J043419.1-144253
5BZQ_J0435-0811,68.78475,-8.184188888888889,1eRASS J043508.3-081102
5BZQ_J0437-1844,69.25616666666667,-18.746827777777778,1eRASS J043701.2-184443
5BZQ_J0437-2954,69.40233333333333,-29.901138888888887,1eRASS J043736.5-295407
5BZQ_J0438-2012,69.710375,-20.207327777777778,1eRASS J043850.5-201226
5BZU_J0439-3210,69.89116666666666,-32.16938888888889,1eRASS J043933.6-321013
5BZQ_J0439-3017,69.97166666666666,-30.295997222222223,1eRASS J043952.9-301748
5BZQ_J0441-4313,70.322,-43.22877777777778,1eRASS J044117.2-431345
5BZB_J0442-0018,70.62583333333333,-0.30827777777777776,1eRASS J044230.2-001831
5BZQ_J0442-2825,70.65691666666666,-28.42524722222222,1eRASS J044237.5-282531
5BZQ_J0447-0322,71.97804166666667,-3.3784194444444444,1eRASS J044754.6-032241
5BZQ_J0448-3659,72.06266666666667,-36.98393888888889,1eRASS J044815.1-365905
5BZQ_J0448-2109,72.07241666666667,-21.162419444444442,1eRASS J044817.4-210944
5BZQ_J0448-2626,72.09979166666666,-26.437438888888888,1eRASS J044824.0-262615
5BZQ_J0448-7417,72.20225,-74.292,1eRASS J044848.6-741732
5BZQ_J0448+1127,72.21,11.465108333333333,1eRASS J044850.2+112754
5BZQ_J0449-4809,72.41495833333333,-48.16130833333333,1eRASS J044939.1-480942
5BZQ_J0449-3911,72.426,-39.18596944444444,1eRASS J044942.1-391109
5BZQ_J0452+1236,73.17745833333333,12.606827777777777,1eRASS J045242.8+123627
5BZQ_J0456+0400,74.1965,4.014688888888889,1eRASS J045647.1+040054
5BZQ_J0457-1819,74.476375,-18.32113888888889,1eRASS J045754.4-181915
5BZQ_J0505-2930,76.48266666666666,-29.510608333333334,1eRASS J050555.9-293041
5BZQ_J0506-6109,76.68325,-61.16138888888889,1eRASS J050643.9-610941
5BZB_J0509-2514,77.41604166666667,-25.23432777777778,1eRASS J050939.8-251403
5BZQ_J0513-2159,78.454625,-21.987808333333334,1eRASS J051349.4-215914
5BZQ_J0517+0648,79.46391666666666,6.800888888888888,1eRASS J051751.4+064805
5BZQ_J0522+0113,80.57275,1.2253277777777778,1eRASS J052217.5+011334
5BZQ_J0522-0725,80.59666666666666,-7.42038888888889,1eRASS J052223.2-072513
5BZQ_J0522-6107,80.64345833333333,-61.13252777777778,1eRASS J052234.5-610757
5BZQ_J0522-1627,80.686,-16.464558333333333,1eRASS J052244.5-162756
5BZU_J0522-3627,80.74154166666666,-36.458558333333336,1eRASS J052257.8-362730
5BZU_J0525-3343,81.27570833333333,-33.71818888888889,1eRASS J052506.2-334305
5BZQ_J0525-2338,81.277125,-23.636327777777776,1eRASS J052506.3-233812
5BZQ_J0525-4318,81.47870833333333,-43.300327777777774,1eRASS J052554.7-431759
5BZB_J0527+0331,81.88625,3.525419444444444,1eRASS J052732.7+033130
5BZU_J0528-5820,82.14466666666667,-58.33813888888889,1eRASS J052834.5-582021
5BZQ_J0530-2503,82.53316666666667,-25.058308333333333,1eRASS J053007.7-250327
5BZQ_J0532-3848,83.00854166666667,-38.81507777777777,1eRASS J053201.9-384855
5BZQ_J0534-6106,83.649,-61.10196944444444,1eRASS J053435.8-610606
5BZQ_J0535-0239,83.80104166666666,-2.651858333333333,1eRASS J053512.0-023902
5BZQ_J0539-3427,84.77270833333333,-34.45352777777778,1eRASS J053905.7-342716
5BZU_J0539-1550,84.88333333333334,-15.841747222222223,1eRASS J053932.0-155030
5BZQ_J0544-2241,86.0315,-22.686108333333333,1eRASS J054407.3-224109
5BZQ_J0546-6415,86.67429166666666,-64.25607777777778,1eRASS J054641.6-641522
5BZB_J0546-2204,86.7365,-22.08213888888889,1eRASS J054656.8-220457
5BZQ_J0547-6728,86.95925,-67.4671388888889,1eRASS J054750.1-672800
5BZQ_J0549-5246,87.4325,-52.77388888888889,1eRASS J054943.9-524623
5BZQ_J0558-1317,89.51058333333333,-13.294777777777778,1eRASS J055802.5-131740
5BZQ_J0559-4529,89.798125,-45.4945,1eRASS J055911.4-452938
5BZQ_J0603-1716,90.9905,-17.27449722222222,1eRASS J060357.8-171626
5BZQ_J0604-4225,91.104875,-42.42502777777778,1eRASS J060425.4-422530
5BZQ_J0606-0724,91.68145833333334,-7.408388888888889,1eRASS J060643.3-072429
5BZQ_J0606-0024,91.73925,-0.4160277777777778,1eRASS J060657.5-002454
5BZQ_J0609-1542,92.420625,-15.711308333333333,1eRASS J060940.8-154241
5BZQ_J0610-2301,92.661625,-23.02938888888889,1eRASS J061038.7-230148
5BZQ_J0612-4337,93.11920833333333,-43.63010833333333,1eRASS J061228.5-433750
5BZQ_J0618-7843,94.625375,-78.71727777777778,1eRASS J061830.4-784305
5BZQ_J0623-4413,95.88245833333333,-44.21735833333334,1eRASS J062331.5-441302
5BZB_J0624-3230,96.18770833333333,-32.51535833333333,1eRASS J062444.9-323055
5BZQ_J0631-4154,97.79995833333334,-41.907469444444445,1eRASS J063111.9-415426
5BZQ_J0631-1410,97.83425,-14.175497222222221,1eRASS J063120.2-141027
5BZQ_J0632-5404,98.00479166666666,-54.082638888888894,1eRASS J063201.2-540456
5BZQ_J0632-2614,98.02716666666667,-26.23688888888889,1eRASS J063206.5-261413
5BZQ_J0642-6150,100.69579166666666,-61.835747222222224,1eRASS J064247.2-615007
5BZQ_J0644-3459,101.10529166666667,-34.99496944444444,1eRASS J064425.5-345938
5BZQ_J0648-4347,102.05591666666666,-43.78766944444444,1eRASS J064813.5-434715
5BZQ_J0724-0715,111.072,-7.255669444444444,1eRASS J072417.1-071525
5BZQ_J0726+2153,111.55941666666666,21.888919444444443,1eRASS J072614.0+215318
5BZQ_J0726+0636,111.65145833333334,6.611919444444444,1eRASS J072636.1+063650
5BZU_J0730-3208,112.65954166666667,-32.13893888888889,1eRASS J073038.1-320816
5BZQ_J0731+2451,112.89058333333334,24.86627777777778,1eRASS J073133.5+245204
5BZQ_J0736+2604,114.24195833333333,26.080527777777778,1eRASS J073658.0+260448
5BZB_J0737+2846,114.25770833333333,28.779419444444443,1eRASS J073701.8+284643
5BZQ_J0740+2852,115.13975,28.879808333333333,1eRASS J074033.9+285247
5BZQ_J0741+3112,115.29454166666666,31.20005833333333,1eRASS J074111.0+311159
5BZQ_J0743-6726,115.88170833333334,-67.44041944444444,1eRASS J074331.5-672626
5BZQ_J0745+1011,116.38775,10.186858333333333,1eRASS J074532.7+101110
5BZQ_J0745+3313,116.49716666666667,33.22613888888889,1eRASS J074559.5+331333
5BZB_J0746-1555,116.57595833333333,-15.926308333333333,1eRASS J074617.9-155531
5BZQ_J0747-6744,116.77079166666667,-67.74452777777778,1eRASS J074703.7-674438
5BZQ_J0748-5258,117.05275,-52.975497222222224,1eRASS J074812.8-525832
5BZQ_J0750-6726,117.74808333333333,-67.43960833333334,1eRASS J075059.3-672622
5BZG_J0751+2913,117.78983333333333,29.226527777777775,1eRASS J075109.3+291333
5BZQ_J0752+3730,118.17045833333333,37.506747222222224,1eRASS J075240.7+373026
5BZQ_J0754+3033,118.7035,30.56527777777778,1eRASS J075449.0+303358
5BZB_J0755+3726,118.84625,37.43855833333333,1eRASS J075523.4+372622
5BZQ_J0756-1542,119.21125,-15.70149722222222,1eRASS J075650.6-154203
5BZB_J0800+1645,120.07825,16.765827777777776,1eRASS J080018.9+164559
5BZB_J0802+1006,120.52004166666667,10.110527777777778,1eRASS J080204.6+100637
5BZQ_J0802+1809,120.70016666666666,18.163608333333332,1eRASS J080248.0+180947
5BZU_J0804-1712,121.14041666666667,-17.201169444444442,1eRASS J080433.2-171203
5BZQ_J0810+3847,122.54158333333334,38.799327777777776,1eRASS J081010.0+384753
5BZQ_J0812-1810,123.11879166666667,-18.178558333333335,1eRASS J081227.9-181042
5BZB_J0814+2940,123.58854166666667,29.67257777777778,1eRASS J081421.5+294018
5BZB_J0819+1429,124.881625,14.493777777777776,1eRASS J081931.5+142937
5BZB_J0823+1125,125.83566666666667,11.430919444444443,1eRASS J082320.5+112553
5BZG_J0823+1524,125.84683333333334,15.413308333333333,1eRASS J082323.2+152446
5BZQ_J0823+2928,125.92104166666667,29.47449722222222,1eRASS J082341.1+292831
5BZQ_J0824-1527,126.21504166666666,-15.462747222222221,1eRASS J082451.7-152739
5BZQ_J0825+1332,126.29970833333333,13.542438888888888,1eRASS J082511.6+133234
5BZQ_J0825+2704,126.44745833333333,27.072808333333334,1eRASS J082547.4+270424
5BZQ_J0827+3525,126.91079166666667,35.41810833333333,1eRASS J082739.1+352502
5BZQ_J0831+0847,127.9795,8.795438888888889,1eRASS J083155.2+084740
5BZQ_J0833+0350,128.328875,3.8423583333333333,1eRASS J083318.9+035035
5BZQ_J0833-7305,128.42975,-73.09060833333334,1eRASS J083342.3-730529
5BZQ_J0836+2728,129.09533333333334,27.481277777777777,1eRASS J083622.9+272856
5BZQ_J0836-2233,129.2115,-22.552808333333335,1eRASS J083650.8-223309
5BZB_J0837+1759,129.43329166666666,17.98888888888889,1eRASS J083743.9+175920
5BZG_J0839+4015,129.76283333333333,40.26271944444444,1eRASS J083903.1+401546
5BZB_J0839+3618,129.82816666666668,36.31546944444444,1eRASS J083919.0+361852
5BZQ_J0842+4018,130.51554166666668,40.308749999999996,1eRASS J084203.7+401832
5BZQ_J0842+1835,130.52125,18.594777777777775,1eRASS J084205.0+183542
5BZQ_J0843+3742,130.97020833333335,37.707858333333334,1eRASS J084353.3+374226
5BZQ_J0845-6527,131.29725,-65.4564388888889,1eRASS J084511.3-652725
5BZQ_J0846+0641,131.70829166666667,6.697,1eRASS J084650.1+064149
5BZG_J0850+4036,132.51945833333335,40.602247222222225,1eRASS J085004.6+403609
5BZB_J0851+0549,132.76245833333334,5.818308333333333,1eRASS J085102.7+054903
5BZQ_J0853-0150,133.2555,-1.8466694444444447,1eRASS J085301.1-015046
5BZQ_J0853+2813,133.32425,28.230577777777775,1eRASS J085317.5+281344
5BZQ_J0855-0021,133.97695833333333,-0.36282777777777775,1eRASS J085554.7-002146
5BZQ_J0856+2111,134.23845833333334,21.195497222222222,1eRASS J085656.8+211144
5BZQ_J0900-2808,135.16679166666665,-28.138969444444445,1eRASS J090040.1-280821
5BZQ_J0901+0448,135.29941666666667,4.8163583333333335,1eRASS J090111.7+044855
5BZQ_J0901-0037,135.35766666666666,-0.6175583333333333,1eRASS J090125.7-003708
5BZB_J0901+3752,135.41258333333334,37.87952777777778,1eRASS J090139.0+375239
5BZQ_J0901-0702,135.43429166666667,-7.037808333333333,1eRASS J090144.6-070212
5BZQ_J0902-1415,135.57008333333334,-14.258577777777777,1eRASS J090216.8-141532
5BZQ_J0903-1721,135.75004166666668,-17.35143888888889,1eRASS J090259.9-172108
5BZG_J0903+4055,135.81129166666668,40.93325,1eRASS J090314.5+405604
5BZQ_J0904-2552,136.21745833333333,-25.881058333333335,1eRASS J090452.1-255249
