name,ra,dec
SUFSTJ114116+2156.3,175.31686,21.93945
SUFSTJ114533+5858.6,176.38672,58.97789
SUFSTJ114629+7421.5,176.62155,74.35865
SUFSTJ115243+2037.8,178.17743,20.63157
SUFSTJ115817+3621.1,179.57042,36.35312
SUFSTJ115756+5527.2,179.48315,55.45378
SUFSTJ120058+0648.3,180.24088,6.80618
SUFSTJ120060+4009.2,180.24942,40.15469
SUFSTJ120115-0340.6,180.31058,-3.67809
SUFSTJ011210+3303.2,18.04109,33.05435
SUFSTJ120914+4703.4,182.30955,47.05789
SUFSTJ120945+3217.0,182.43797,32.28407
SUFSTJ121044+3820.1,182.68497,38.33609
SUFSTJ120849+6711.6,182.20239,67.19484
SUFSTJ121123+1309.5,182.84473,13.15937
SUFSTJ121309+3235.8,183.289,32.59709
SUFSTJ121355-0530.3,183.47773,-5.50537
SUFSTJ121505+3311.8,183.77103,33.19796
SUFSTJ121740+6546.8,184.41718,65.78156
SUFSTJ011323+2518.8,18.34462,25.31408
SUFSTJ121835+4842.2,184.64678,48.70466
SUFSTJ122005+4608.1,185.01922,46.13593
SUFSTJ122242+0308.4,185.67623,3.14162
SUFSTJ122359+4044.1,185.99543,40.73555
SUFSTJ122749+3214.9,186.95451,32.24953
SUFSTJ122812+5146.3,187.04862,51.77315
SUFSTJ122830+1705.1,187.1236,17.08503
SUFSTJ011511+1324.7,18.79605,13.4126
SUFSTJ123158-0747.3,187.98973,-7.78869
SUFSTJ123247+2037.8,188.19685,20.63031
SUFSTJ123351-2103.7,188.4645,-21.06269
SUFSTJ123740-0335.2,189.41614,-3.58754
SUFSTJ123852+3942.4,189.71703,39.70833
SUFSTJ123934-3454.4,189.89166,-34.90788
SUFSTJ124101-2317.5,190.25323,-23.29332
SUFSTJ124047-3334.1,190.19526,-33.56931
SUFSTJ124046+2733.9,190.19362,27.56508
SUFSTJ124133+3250.7,190.38845,32.84557
SUFSTJ011631-1236.3,19.1303,-12.60604
SUFSTJ124809-2830.2,192.03913,-28.50356
SUFSTJ125131+3945.6,192.87708,39.76061
SUFSTJ125213-1324.9,193.05214,-13.41558
SUFSTJ011721-3108.8,19.33928,-31.14782
SUFSTJ125401-0642.1,193.50571,-6.70295
SUFSTJ125801+0134.5,194.505,1.57546
SUFSTJ130005+1632.2,195.02242,16.53703
SUFSTJ130359+5347.4,195.99705,53.79129
SUFSTJ130427+5111.9,196.1128,51.19848
SUFSTJ131517+4424.4,198.82218,44.40736
SUFSTJ132249+5455.4,200.70412,54.92437
SUFSTJ132324+0118.4,200.85028,1.30817
SUFSTJ132507-3238.1,201.28105,-32.63635
SUFSTJ132550+5919.8,201.45826,59.33085
SUFSTJ133333-1028.0,203.38922,-10.46825
SUFSTJ133235+5419.0,203.14654,54.31685
SUFSTJ133235-0827.8,203.14552,-8.46493
SUFSTJ133326-3400.8,203.35823,-34.01464
SUFSTJ133448+3710.9,203.6996,37.18245
SUFSTJ133719+2423.0,204.32751,24.38436
SUFSTJ133816+0432.5,204.56635,4.54258
SUFSTJ133934+5546.1,204.89117,55.76983
SUFSTJ134111+3022.6,205.29653,30.37817
SUFSTJ134106+6740.3,205.27383,67.67277
SUFSTJ134208+3539.2,205.53512,35.65376
SUFSTJ134353+8035.8,205.97018,80.597
SUFSTJ134206+0505.4,205.52669,5.09033
SUFSTJ012223+1032.2,20.59785,10.5367
SUFSTJ134612-0319.9,206.55014,-3.33242
SUFSTJ134731-1145.1,206.87847,-11.75224
SUFSTJ012234+5003.2,20.64325,50.0545
SUFSTJ134951-3603.0,207.46085,-36.05127
SUFSTJ012340-0149.8,20.91829,-1.83053
SUFSTJ140331+3606.8,210.87922,36.11434
SUFSTJ140655-0527.5,211.73041,-5.45976
SUFSTJ012548-1421.8,21.44993,-14.36447
SUFSTJ141315-0312.4,213.31205,-3.20758
SUFSTJ141341-1538.1,213.42087,-15.63568
SUFSTJ141650-1159.0,214.20869,-11.98334
SUFSTJ141743+6141.8,214.42965,61.69796
SUFSTJ141921+0436.3,214.83694,4.6062
SUFSTJ142637+3907.9,216.65553,39.13201
SUFSTJ142853+2710.7,217.2201,27.17864
SUFSTJ143254+4603.7,218.22524,46.06215
SUFSTJ143443+1721.9,218.67971,17.36504
SUFSTJ143550+3632.6,218.95858,36.54394
SUFSTJ143602+3307.9,219.00934,33.13179
SUFSTJ143650-1613.7,219.20717,-16.22862
SUFSTJ143706-1628.8,219.27344,-16.48138
SUFSTJ143827+3707.6,219.61384,37.12718
SUFSTJ144241+0524.3,220.66981,5.40599
SUFSTJ144334+2802.0,220.89154,28.03368
SUFSTJ145109+2709.4,222.78637,27.15736
SUFSTJ145454+0324.9,223.7238,3.41656
SUFSTJ145959+1201.3,224.9965,12.02273
SUFSTJ150425+4341.1,226.10405,43.68584
SUFSTJ151106+0541.4,227.77662,5.69005
SUFSTJ151518+5515.5,228.82471,55.25867
SUFSTJ151601+0201.0,229.00419,2.01674
SUFSTJ151652+2925.2,229.21628,29.42139
SUFSTJ152252+3410.0,230.71774,34.16732
SUFSTJ013254-1211.6,23.224,-12.1936
SUFSTJ154020-0205.1,235.0816,-2.08624
SUFSTJ154420-0649.2,236.08224,-6.82075
SUFSTJ155202+5618.4,238.00803,56.30831
SUFSTJ013521+0625.7,23.83887,6.42968
