name,ra,dec
1eRASS J024703.2-071420,41.76357797193,-7.23911984898
1eRASS J025505.4-040931,43.77260599256,-4.15874643711
1eRASS J031027.8-004951,47.61606634128,-0.83101760981
1eRASS J031934.7+012100,49.89485437124,1.35015533543
1eRASS J032235.8-010311,50.64941138971,-1.05320015567
1eRASS J034114.3+045323,55.30994078019,4.88999592132
1eRASS J042620.9+153706,66.58710581877,15.61852496462
1eRASS J041706.6+122346,64.27751093278,12.39615346968
1eRASS J133432.3+171147,203.63487376561,17.1964619027
1eRASS J143257.3+051356,218.23914371939,5.23240657204
1eRASS J144406.5+053746,221.0271939928,5.62965186084
1eRASS J152506.8-032656,231.2785854825,-3.44909228393
1eRASS J153549.3-065726,233.95554397275,-6.95748134234
1eRASS J153507.5-084949,233.78138362933,-8.83055239079
1eRASS J030522.6-062334,46.34451290997,-6.39290765761
1eRASS J031038.6-052337,47.66084898245,-5.39382061132
1eRASS J030021.4-071459,45.08944837706,-7.24979155381
1eRASS J030242.2-074106,45.67612594541,-7.68520567776
1eRASS J032006.7-095206,50.02825016151,-9.86847798085
1eRASS J033346.2-095927,53.44282395779,-9.99104340043
1eRASS J034604.7-034435,56.51975796158,-3.7431302462
1eRASS J034126.6-044511,55.36099767913,-4.75325011543
1eRASS J033609.6-061912,54.04011247373,-6.32004053759
1eRASS J034043.0-073127,55.1793938341,-7.52437543595
1eRASS J035409.5+024929,58.5396119225,2.82479114081
1eRASS J035439.5-011907,58.66483245733,-1.31867441295
1eRASS J035009.2-053134,57.53835194292,-5.52619138499
1eRASS J040242.1+020007,60.67569979322,2.00205282444
1eRASS J040659.8+005244,61.74932805194,0.87900528139
1eRASS J042105.7+040928,65.27413171009,4.15797438308
1eRASS J043642.4+100253,69.17668397125,10.04807253323
1eRASS J043444.4+030614,68.68514039807,3.10415757573
1eRASS J042838.8-000042,67.16180975756,-0.01172260023
1eRASS J043522.6-063527,68.84422412638,-6.59090848096
1eRASS J044143.0+082621,70.42937801114,8.43932873142
1eRASS J044812.3+095313,72.05132001694,9.8871606953
1eRASS J044738.8-040330,71.91185132947,-4.05858591792
1eRASS J044624.2-025711,71.60108530421,-2.95316065451
1eRASS J043929.9-043601,69.87494148164,-4.60048368448
1eRASS J043810.9-072616,69.54555069897,-7.43802453931
1eRASS J044332.3-054404,70.88498692959,-5.73464135326
1eRASS J045816.5+002713,74.56909619456,0.45369243669
1eRASS J045810.9+000156,74.54565890846,0.0323791031
1eRASS J050027.1+133418,75.11331845511,13.57180475821
1eRASS J045415.3+132531,73.56392022531,13.42538050883
1eRASS J050457.4-035452,76.23919194434,-3.91450986577
1eRASS J051046.5-080138,77.69376132603,-8.02726716541
1eRASS J051939.8+160045,79.91616883701,16.01251441851
1eRASS J051619.1+154504,79.07988186441,15.75126137344
1eRASS J051633.4-002712,79.13928651055,-0.45352990377
1eRASS J052042.1-012809,80.17574531588,-1.46923731459
1eRASS J052351.5+010031,80.96499180864,1.00866612302
1eRASS J052818.1+115652,82.0756712997,11.94786244033
1eRASS J052652.0+062822,81.71692140392,6.47298107535
1eRASS J052941.7-004810,82.42409489588,-0.80293947838
1eRASS J053034.7-010914,82.64476920874,-1.1539544499
1eRASS J053359.7-022132,83.4991044404,-2.35913060731
1eRASS J053516.3-052314,83.81813835172,-5.38732062167
1eRASS J053455.9-052312,83.73305326018,-5.38689788642
1eRASS J053504.1-050811,83.76736583726,-5.13655520253
1eRASS J053521.2-051212,83.83843517813,-5.20338629758
1eRASS J053540.9-064405,83.92057361006,-6.7349844987
1eRASS J053510.3-052615,83.79331594246,-5.43761357081
1eRASS J053505.4-045854,83.77273041465,-4.98172963607
1eRASS J052909.9-073228,82.29125057709,-7.54114940302
1eRASS J053529.7+103209,83.87407968204,10.53594208882
1eRASS J053536.4+125108,83.90170536363,12.85233942448
1eRASS J054324.7+090610,85.85312881353,9.10287665673
1eRASS J053622.7+052933,84.0948562386,5.49258063267
1eRASS J054137.9-015336,85.40815587966,-1.89341201244
1eRASS J054022.8-023349,85.09504527211,-2.56386143351
1eRASS J054415.5-090028,86.0648946768,-9.00784885286
1eRASS J055008.5+051153,87.53574637579,5.19819722262
1eRASS J055416.7+043501,88.56992279048,4.58388236526
1eRASS J055114.9+035524,87.81249033321,3.92341846762
1eRASS J054816.7+035110,87.06985174123,3.85280150803
1eRASS J054958.3-002611,87.49314796673,-0.43650849481
1eRASS J060240.4-005137,90.66852870393,-0.86031321728
1eRASS J061235.9-064417,93.14983093332,-6.73814561953
1eRASS J070421.3+180401,106.08893392548,18.06703649749
1eRASS J071430.3+110735,108.62663146501,11.12657250388
1eRASS J073413.6+050703,113.5569797843,5.11771578752
1eRASS J074040.4+190459,115.16870000702,19.08309750661
1eRASS J075031.8+093330,117.63263819828,9.55841430675
1eRASS J073818.6+010210,114.57757980254,1.03631599626
1eRASS J075515.0+185857,118.81258509071,18.98252531135
1eRASS J075117.2+144424,117.8219539252,14.74007033393
1eRASS J075853.0+161645,119.72083922462,16.27934679707
1eRASS J075620.7-001251,119.08641684309,-0.21439878925
1eRASS J075916.2-073016,119.81787940452,-7.50452350715
1eRASS J075721.1+184508,119.33804789275,18.75230793952
1eRASS J080253.3+130558,120.72211836616,13.09952079518
1eRASS J080903.9+003050,122.26653742231,0.51392632916
1eRASS J081812.2+163639,124.55114704192,16.61085476178
