name,ra,dec 
PGC 0032021,161.0513,6.7585
PGC 0032069,161.1889,58.4543
PGC 0032087,161.2762,38.984
PGC 0032088,161.2678,0.1047
PGC 0032149,161.5403,49.5432
PGC 0032178,161.6459,13.7503
PGC 0032208,161.7737,30.0532
PGC 0032234,161.8734,7.2506
PGC 0032245,161.9296,29.7718
PGC 0032266,162.0046,43.1864
PGC 0032307,162.1164,38.3976
PGC 0032424,162.4587,32.9827
PGC 0032449,162.5375,5.3268
PGC 0032484,162.6002,64.8092
PGC 0032567,162.8848,0.257
PGC 0032584,162.9434,32.9003
PGC 0032595,162.9922,3.7918
PGC 0032613,163.0465,66.7881
PGC 0032614,163.048,32.9513
PGC 0032616,163.0492,58.4378
PGC 0032637,163.1044,59.6858
PGC 0032679,163.2829,33.9103
PGC 0032680,163.2918,37.4247
PGC 0032705,163.399,50.7731
PGC 0032729,163.5106,46.0277
PGC 0032786,163.702,61.2894
PGC 0032831,163.8883,42.2996
PGC 0032863,164.0408,47.3922
PGC 0032976,164.5257,40.1906
PGC 0033033,164.6819,55.5979
PGC 0033040,164.6879,59.5106
PGC 0033044,164.6954,5.5194
PGC 0033065,164.7379,1.4375
PGC 0033067,164.7795,5.0061
PGC 0033069,164.775,1.1825
PGC 0033074,164.7878,61.5304
PGC 0033081,164.7973,1.8092
PGC 0033101,164.8646,46.1222
PGC 0033120,164.9354,3.985
PGC 0033153,165.0482,45.7376
PGC 0033161,165.0796,10.0472
PGC 0033168,165.1154,6.4025
PGC 0033175,165.1329,29.6958
PGC 0033190,165.1656,9.8763
PGC 0033198,165.2,10.7277
PGC 0033220,165.2775,4.6328
PGC 0033240,165.3383,3.0408
PGC 0033269,165.4814,47.0945
PGC 0033294,165.5471,45.8888
PGC 0033319,165.6279,2.6183
PGC 0033320,165.6329,3.1125
PGC 0033330,165.6412,2.6067
PGC 0033370,165.7913,50.2061
PGC 0033379,165.8044,11.0765
PGC 0033387,165.8383,6.9219
PGC 0033433,166.0137,49.8214
PGC 0033446,166.0985,4.8285
PGC 0033461,166.163,5.2004
PGC 0033477,166.1895,4.2987
PGC 0033485,166.2462,4.2911
PGC 0033495,166.2698,35.3652
PGC 0033532,166.4038,56.5253
PGC 0033550,166.4536,-0.035
PGC 0033558,166.4871,2.6814
PGC 0033566,166.4924,36.4064
PGC 0033567,166.4929,8.3581
PGC 0033573,166.5291,29.9325
PGC 0033643,166.7671,45.8221
PGC 0033645,166.7682,7.8038
PGC 0033686,166.8696,3.8025
PGC 0033689,166.8818,0.7826
PGC 0033704,166.955,2.3567
PGC 0033719,166.9963,35.4629
PGC 0033729,167.0346,45.9845
PGC 0033749,167.0996,3.4981
PGC 0033792,167.2571,6.3339
PGC 0033803,167.285,0.7072
PGC 0033812,167.3337,-0.8536
PGC 0033817,167.3557,-0.0981
PGC 0033869,167.4858,7.2334
PGC 0033876,167.507,5.3036
PGC 0033901,167.6074,3.9864
PGC 0033930,167.6867,4.8466
PGC 0034019,167.8582,43.9073
PGC 0034024,167.8912,2.9578
PGC 0034030,167.8804,55.6753
PGC 0034132,168.2346,0.1653
PGC 0034140,168.2767,5.2341
PGC 0034178,168.3675,10.4858
PGC 0034199,168.4575,9.5863
PGC 0034204,168.4692,4.2906
PGC 0034211,168.4866,12.301
PGC 0034232,168.5463,48.3179
PGC 0034260,168.6556,30.3144
PGC 0034268,168.7017,56.5783
PGC 0034278,168.714,35.5019
PGC 0034284,168.7372,33.8252
PGC 0034335,168.8887,5.1156
PGC 0034371,169.0387,0.5736
PGC 0034379,169.0724,2.889
PGC 0034481,169.3792,3.0322
PGC 0034591,169.6902,7.4932
PGC 0034598,169.6792,-0.3617
PGC 0034599,169.7121,7.5214
PGC 0034623,169.7821,3.2311
PGC 0034670,169.9687,54.4628
PGC 0034675,169.9817,-0.8803
PGC 0034695,170.0628,12.9893
PGC 0034697,170.0705,13.5871
PGC 0034711,170.1087,3.5856
PGC 0034741,170.1944,56.6991
PGC 0034742,170.2017,0.5811
PGC 0034767,170.2617,53.1692
PGC 0034772,170.2668,34.3436
PGC 0034806,170.3636,1.5311
PGC 0034814,170.3872,2.8105
PGC 0034837,170.4324,46.2096
PGC 0034842,170.4458,4.1197
PGC 0034861,170.5006,35.7166
PGC 0034906,170.6142,4.2866
PGC 0034946,170.7592,34.4969
PGC 0034949,170.7737,5.5778
PGC 0034982,170.8967,-1.5658
PGC 0034996,170.9437,-1.1044
PGC 0035015,171.028,48.6961
PGC 0035016,171.036,-1.1578
PGC 0035043,171.1094,11.342
PGC 0035102,171.3249,0.3501
PGC 0035164,171.5335,43.5879
PGC 0035168,171.5392,3.4983
