ra,dec,name
236.7884167,35.6461389,SDSS J154709.22+353846.1
238.0931667,22.5533056,SDSS J155222.36+223311.9
238.2997083,27.5557222,SDSS J155311.93+273320.6
238.5082917,15.163,SDSS J155401.99+150946.8
239.3390833,54.6710833,SDSS J155721.38+544015.9
242.068,37.6286389,SDSS J160816.32+373743.1
242.657375,53.4058333,SDSS J161037.77+532421.0
242.8087917,26.9233889,SDSS J161114.11+265524.2
243.177875,29.9013056,SDSS J161242.69+295404.7
246.75175,27.9299167,SDSS J162700.42+275547.7
247.0258333,8.7605556,SDSS J162806.20+084538.0
247.32775,13.64,SDSS J162918.66+133824.0
247.67975,16.653,SDSS J163043.14+163910.8
250.2245833,32.7912222,SDSS J164053.90+324728.4
251.451875,39.5409444,SDSS J164548.45+393227.4
252.1878333,25.68875,SDSS J164845.08+254119.5
253.27075,40.1173611,SDSS J165304.98+400702.5
253.606375,41.6892222,SDSS J165425.53+414121.2
253.7018333,26.3114722,SDSS J165448.44+261841.3
253.7507917,39.1466389,SDSS J165500.19+390847.9
254.4365417,21.9364167,SDSS J165744.77+215611.1
255.04675,32.5874167,SDSS J170011.22+323514.7
255.3149583,24.1023333,SDSS J170115.59+240608.4
256.4332917,58.5003333,SDSS J170543.99+583001.2
256.5091667,20.2993889,SDSS J170602.20+201757.8
257.90825,58.0583889,SDSS J171137.98+580330.2
258.0964583,64.0325278,SDSS J171223.15+640157.1
258.183125,62.0458333,SDSS J171243.95+620245.0
263.098875,55.4146667,SDSS J173223.73+552452.8
320.0208333,-7.89725,SDSS J212005.00-075350.1
325.6637083,-8.0732778,SDSS J214239.29-080423.8
337.9299583,-8.4088056,SDSS J223143.19-082431.7
356.7600833,-1.05025,SDSS J234702.42-010300.9
