name,ra,dec
SY1 J1349+0205,207.470208,2.079222
SY1 J1351-1813,207.872958,-18.229472
SY1 J1353+6918,208.264333,69.308167
SY1 J1356-1931,209.153000,-19.529083
SY1 J1400+0502,210.076750,5.045083
SY1 J1408-3023,212.028250,-30.398278
SY1 J1413-0312,213.312000,-3.207639
SY1 J1417+2508,214.498125,25.136861
SY1 J1419+0754,214.784625,7.913778
SY1 J1419-2638,214.843375,-26.644722
SY1 J1421+4747,215.374000,47.790167
SY1 J1427+1949,216.854375,19.831222
SY1 J1429+0117,217.277417,1.285028
SY1 J1434+4839,218.718583,48.661861
SY1 J1442-1714,220.599458,-17.252972
SY1 J1445+2702,221.403542,27.034917
SY1 J1446-6416,221.617583,-64.273222
SY1 J1451-5540,222.888125,-55.677278
SY1 J1504+1025,226.004958,10.437750
SY1 J1506+0341,226.485625,3.707306
SY1 J1508+0011,227.224833,-0.196944
SY1 J1514-8123,228.675042,-81.393861
SY1 J1531+0727,232.825333,7.457750
SY1 J1535+5754,233.968375,57.902639
SY1 J1542+1835,235.558000,18.583361
SY1 J1548-1345,237.103958,-13.757528
SY1 J1608+1219,242.151583,12.331000
SY1 J1611+5851,242.852875,58.850361
SY1 J1617+0603,244.440167,6.064861
SY1 J1629+6722,247.451625,67.378333
SY1 J1631+2352,247.814750,23.882722
SY1 J1648-3035,252.063542,-30.584444
SY1 J1656-5203,254.023375,-52.061333
SY1 J1703+3737,255.834042,37.623556
SY1 J1722+3051,260.666375,30.881278
SY1 J1723+3629,260.846708,36.502833
SY1 J1741-1212,265.480250,-12.199028
SY1 J1751-2012,267.806750,-20.204056
SY1 J1802-1454,270.697417,-14.915167
SY1 J1807+1120,271.957958,11.347000
SY1 J1844-6221,281.224958,-62.364667
SY1 J1847-7831,281.761708,-78.530389
SY1 J1854-7853,283.667708,-78.898278
SY1 J1905+4227,286.358083,42.461056
SY1 J1907-3923,286.959875,-39.392111
SY1 J1919-2958,289.866833,-29.968861
SY1 J1921-5840,290.308958,-58.670222
SY1 J1925+5043,291.259083,50.720500
SY1 J1937-0613,294.387625,-6.217972
SY1 J1938-5109,294.518292,-51.163667
SY1 J1940-3015,295.062875,-30.264306
SY1 J1942-1019,295.669083,-10.323611
SY1 J1949-1034,297.288625,-10.573583
SY1 J2001-1810,300.232375,-18.174250
SY1 J2006-3432,301.741333,-34.548472
SY1 J2008-6106,302.195333,-61.099889
SY1 J2034-3037,308.630583,-30.624583
SY1 J2044+2833,311.017750,28.552667
SY1 J2044-1043,311.040625,-10.723500
SY1 J2109-0941,317.291542,-9.670722
SY1 J2119+3332,319.871375,33.549194
SY1 J2127+5656,321.939167,56.943028
SY1 J2132-3342,323.009167,-33.714889
SY1 J2132+1010,323.115917,10.138694
SY1 J2136-6224,324.096250,-62.400111
SY1 J2139+5950,324.937333,59.837528
SY1 J2150-1856,327.491917,-18.989889
SY1 J2157-6941,329.274833,-69.689889
SY1 J2209-2747,332.281917,-27.809444
SY1 J2217+1415,334.301083,14.239139
SY1 J2223+1150,335.937542,11.835861
SY1 J2232+0812,338.128417,8.207250
SY1 J2236-1233,339.193708,-12.545167
SY1 J2240+0803,340.071083,8.053778
SY1 J2254-1734,343.524500,-17.581972
SY1 J2300-1256,345.199208,-12.918444
SY1 J2303+0852,345.815000,8.873917
SY1 J2304-0841,346.181167,-8.685667
SY1 J2304+1219,346.235917,12.322972
SY1 J2307+0432,346.762083,4.549194
SY1 J2318+0014,349.736042,0.243889
SY1 J2320+6430,350.152458,64.512444
SY1 J2325+2153,351.475958,21.887167
SY1 J2347+2425,356.869708,24.462694
