name,ra,dec
1FLAT J064710.0-513547,101.79183,-51.59661
1FLAT J065046.8+250300,102.6949,25.05
1FLAT J080949.2+521858,122.45496,52.31622
1FLAT J093037.6+495025,142.6565,49.84044
1FLAT J095409.9+491459,148.54113,49.24988
1FLAT J103118.5+505335,157.82719,50.89328
1FLAT J110337.6-232931,165.90673,-23.492
1FLAT J110916.2+241120,167.31736,24.18893
1FLAT J121511.0+073204,183.79574,7.53463
1FLAT J124148.3+063601,190.45113,6.60031
1FLAT J125731.9+241240,194.38305,24.21116
1FLAT J133529.8-295038,203.87437,-29.84389
1FLAT J142238.9+580151,215.66225,58.031
1FLAT J144248.3+120040,220.70115,12.01122
1FLAT J153500.6+532039,233.75262,53.34436
1FLAT J154014.0+815505,235.05826,81.91811
1FLAT J160338.1+155402,240.90859,15.9007
1FLAT J185352.1+671355,283.46692,67.23197
1FLAT J195959.8+650854,299.9993,65.14848
1FLAT J232352.1+421058,350.96698,42.18293
1FLAT J232444.7-404048,351.18644,-40.6802
1FLAT J032613.9+022514,51.55811,2.42074
1FLAT J050938.2-040045,77.40908,-4.01269
1FLAT J071030.1+590820,107.62528,59.13899
1FLAT J101504.2+492559,153.76735,49.43314
1FLAT J123739.1+625842,189.41281,62.97856
1FLAT J151747.6+652523,229.44821,65.42314
1FLAT J172504.4+115215,261.26817,11.87089
1FLAT J191744.8-192132,289.43648,-19.35893
1FLAT J132531.8+662103,201.38246,66.35086
1FLAT J235321.1-145857,358.338,-14.98253
1FLAT J001328.7+094929,3.36947,9.82486
1FLAT J002200.1-514024,5.50029,-51.67339
1FLAT J002209.3-185334,5.53861,-18.89304
1FLAT J002635.6-460109,6.64842,-46.01936
1FLAT J004334.1-044301,10.89218,-4.71699
1FLAT J004348.7-111606,10.95271,-11.26861
1FLAT J004837.0-242651,12.15402,-24.44768
1FLAT J005115.9-624204,12.81644,-62.70128
1FLAT J005931.5-351049,14.88114,-35.18034
1FLAT J011049.9-125504,17.7079,-12.91802
1FLAT J011130.1+053625,17.87549,5.60706
1FLAT J011451.4+262321,18.714298,26.389281
1FLAT J011501.6-340027,18.75681,-34.00751
1FLAT J011548.8-565527,18.95345,-56.92433
1FLAT J011555.5-274434,18.98124,-27.74304
1FLAT J011637.1-281145,19.15462,-28.19605
1FLAT J011747.0-244333,19.44579,-24.72603
1FLAT J011904.6-145856,19.76929,-14.98231
1FLAT J012203.8-300510,20.51592,-30.08615
1FLAT J012338.3-231058,20.90975,-23.18294
1FLAT J013309.3-453524,23.28867,-45.59
1FLAT J013507.0+025542,23.77933,2.9285
1FLAT J013523.8-272817,23.84918,-27.47139
1FLAT J015307.4+751742,28.28067,75.29522
1FLAT J015657.9-530203,29.24133,-53.03441
1FLAT J020020.9-410935,30.08725,-41.15992
1FLAT J020412.8-333341,31.05325,-33.56142
1FLAT J020916.9+444946,32.32042,44.82969
1FLAT J021439.6-433329,33.66487,-43.55813
1FLAT J021905.7-172514,34.77357,-17.42062
1FLAT J022314.2-111738,35.80929,-11.29397
1FLAT J022540.8-561812,36.41992,-56.30339
1FLAT J022707.7-611809,36.781906,-61.30277
1FLAT J023430.6+804337,38.62754,80.72703
1FLAT J023536.7-293842,38.90295,-29.64524
1FLAT J023800.6-390505,39.5025,-39.08498
1FLAT J023832.5-311658,39.63538,-31.28283
1FLAT J024151.4-160332,40.4641,-16.05898
1FLAT J024800.7+223119,42.00295,22.52205
1FLAT J024903.0+165301,42.26252,16.88388
1FLAT J025925.4+030730,44.85576,3.12509
1FLAT J031035.0-501633,47.64583,-50.27606
1FLAT J031613.5-562550,49.05606,-56.4308
1FLAT J031633.7-221612,49.14058,-22.27022
1FLAT J031746.6+201106,49.44417,20.18525
1FLAT J032038.1+112451,50.1589,11.41438
1FLAT J032343.6-011147,50.93147,-1.19641
1FLAT J032523.5-563544,51.34803,-56.59574
1FLAT J033223.8+822645,53.09903,82.44588
1FLAT J033223.3-111950,53.09696,-11.33072
1FLAT J033553.8+273417,53.97427,27.57155
1FLAT J033623.8-034738,54.09918,-3.79405
1FLAT J033832.0-570448,54.63342,-57.08017
1FLAT J033851.9-532425,54.71639,-53.40705
1FLAT J034425.0+343018,56.10398159,34.50500387
1FLAT J040111.2-535458,60.29667,-53.91623
1FLAT J041247.0-543549,63.19576,-54.59722
1FLAT J042011.0-601505,65.04596,-60.25144
1FLAT J043128.1-040627,67.86704,-4.10759
1FLAT J043332.9-104232,68.38707,-10.70897
1FLAT J043517.8-262122,68.824,-26.35619
1FLAT J043932.3-320051,69.88439,-32.01443
1FLAT J044127.5+150455,70.36446,15.08211
1FLAT J044328.4-415156,70.86833,-41.86558
1FLAT J045107.3-232533,72.78052,-23.42594
1FLAT J045927.4+192215,74.86433,19.37105
1FLAT J050106.8+242318,75.27848,24.38837
1FLAT J050335.4-111507,75.89754,-11.25198
1FLAT J050601.7-382055,76.50696,-38.34875
1FLAT J050727.1-334631,76.86285,-33.77551
1FLAT J052846.0-592003,82.19187,-59.33437
1FLAT J053629.1-334302,84.12111,-33.71736
1FLAT J053749.0-571830,84.45397,-57.30836
1FLAT J054106.9-485410,85.27883,-48.90286
1FLAT J054357.3-553210,85.98895,-55.53613
1FLAT J054656.8-220457,86.73658,-22.08262
1FLAT J055716.8-061706,89.32017,-6.28523
1FLAT J060714.2-251859,91.80917,-25.31662
1FLAT J061610.3-173305,94.04287,-17.55153
1FLAT J061949.6+573548,94.95656,57.59692
1FLAT J062149.7-341149,95.45708,-34.19704
1FLAT J062422.5-294446,96.09371,-29.74631
1FLAT J062701.9-260105,96.757888,-26.018154
1FLAT J064850.5-694522,102.21038,-69.75628
1FLAT J065200.6-480859,103.00237,-48.14981
1FLAT J065932.9-674350,104.88717,-67.73058
1FLAT J070132.2+250953,105.38402,25.16489
1FLAT J070312.6-391418,105.80268,-39.23858
1FLAT J071745.1-552021,109.43777,-55.33943
1FLAT J071908.6-705403,109.78586,-70.90097
1FLAT J071939.2-401147,109.91326,-40.1965
1FLAT J073026.0+330722,112.60854,33.12303
1FLAT J073927.4-672136,114.86405,-67.36016
1FLAT J080015.5+561107,120.06471,56.18547
1FLAT J080457.7-062426,121.24058,-6.40725
1FLAT J081406.0+692628,123.52486,69.44126
1FLAT J082314.6-632930,125.81079,-63.49172
1FLAT J083015.0-094501,127.56263,-9.75047
1FLAT J083553.5-212014,128.97295,-21.33738
1FLAT J084831.7-694105,132.13205,-69.68488
1FLAT J085908.8+834456,134.78682,83.74889
1FLAT J085930.6+621730,134.87758,62.29181
1FLAT J091231.5-275217,138.13124,-27.87141
1FLAT J091322.4+813305,138.34321,81.55139
1FLAT J091408.3-015945,138.53442,-1.99586
1FLAT J091926.1-220041,139.85876,-22.01152
1FLAT J092837.4+404845,142.15578,40.81269
1FLAT J094237.8-202713,145.65762,-20.45369
1FLAT J094620.2+010452,146.58424,1.08114
1FLAT J094709.5-254100,146.78969,-25.68334
1FLAT J095507.9+355100,148.78284,35.85024
1FLAT J095628.2-095719,149.11736,-9.95533
1FLAT J095806.0-031740,149.52494,-3.2945
1FLAT J095812.9-675243,149.5537,-67.87874
1FLAT J095833.7-052140,149.640574,-5.361199
1FLAT J100234.4+221614,150.64342,22.27081
1FLAT J100342.9-213809,150.92868,-21.63594
1FLAT J101016.0-311907,152.56658,-31.31879
1FLAT J101647.5+770243,154.19803,77.04534
1FLAT J102658.6-174858,156.74408,-17.81635
1FLAT J103656.0-195423,159.23319,-19.90666
1FLAT J104058.4+134150,160.24323,13.69739
1FLAT J104203.0-412929,160.51258,-41.49164
1FLAT J111044.3-802145,167.68465,-80.36257
1FLAT J111224.6+175121,168.10254,17.85607
1FLAT J111939.6-304720,169.91498,-30.78911
1FLAT J112318.1-323218,170.82529,-32.53846
1FLAT J112551.9-074220,171.46622,-7.70583
1FLAT J113105.2-094405,172.77185,-9.73498
1FLAT J113118.6+580858,172.82767,58.14967
1FLAT J113444.7-172901,173.68621,-17.48383
1FLAT J114118.7+680429,175.32775,68.07489
1FLAT J115404.6-001009,178.51898,-0.16941
1FLAT J120412.2+114554,181.05089,11.76511
1FLAT J120416.6-071005,181.06898,-7.16817
1FLAT J120722.7-052437,181.84447,-5.41055
1FLAT J121240.7-140142,183.16942,-14.02849
1FLAT J121300.9+512935,183.25363,51.49331
1FLAT J121603.3-024304,184.01369,-2.71802
1FLAT J121945.7-031424,184.94047,-3.24002
1FLAT J122536.8-344721,186.40341,-34.78938
1FLAT J122644.3+063855,186.6847,6.64876
1FLAT J123511.2-140323,188.79663,-14.0565
1FLAT J124232.3+763417,190.63463,76.5716
1FLAT J124510.0+570954,191.29166,57.1651
1FLAT J125117.9+103907,192.82452,10.65203
1FLAT J125341.3-393159,193.42191,-39.53318
1FLAT J125359.3+624257,193.49713,62.716
1FLAT J130421.0-435310,196.08752,-43.88617
1FLAT J130738.1-425936,196.90895,-42.99336
1FLAT J130810.3-380115,197.0428,-38.02108
1FLAT J131329.9+020107,198.37451,2.01884
1FLAT J131532.8+113332,198.8865,11.55911
1FLAT J132541.9-022810,201.42467,-2.46947
1FLAT J133021.5+444119,202.58953,44.68884
1FLAT J133026.5+241521,202.61046,24.25597
1FLAT J134853.4+075648,207.22261,7.94676
1FLAT J140630.3-393510,211.62621,-39.58622
1FLAT J140642.8+530833,211.67813,53.14271
1FLAT J141901.0+773229,214.75433,77.54153
1FLAT J142845.0-101702,217.1873,-10.28412
1FLAT J143343.0-730445,218.42911,-73.07918
1FLAT J143441.5+664026,218.67295,66.67404
1FLAT J143950.9-395518,219.9619,-39.92185
1FLAT J144037.8-384654,220.1576,-38.78194
1FLAT J144941.9-091000,222.42453,-9.16688
1FLAT J151032.7+800005,227.63639,80.00148
1FLAT J151212.8-225506,228.05328,-22.91858
1FLAT J151444.0-772254,228.68334,-77.38169
1FLAT J151959.0-090425,229.99589,-9.07377
1FLAT J153757.1-134319,234.48771,-13.72209
1FLAT J154430.0-112559,236.125,-11.4333
1FLAT J154712.1-280221,236.80054,-28.03931
1FLAT J154827.3-211106,237.11375,-21.18503
1FLAT J155333.6-311831,238.39018,-31.30875
1FLAT J155336.6-690901,238.40231,-69.15044
1FLAT J160455.3-341402,241.23053,-34.23409
1FLAT J160708.3+592127,241.78453,59.35773
1FLAT J161444.0-085120,243.68329,-8.85572
1FLAT J163213.8+580052,248.05767,58.01456
1FLAT J163709.5+432600,249.28963,43.43344
1FLAT J163716.7+131438,249.31971,13.24411
1FLAT J164220.4+221141,250.58517,22.19488
1FLAT J164601.2-094118,251.50485,-9.6884
1FLAT J165059.1+042739,252.74606,4.46096
1FLAT J170550.8-742233,256.46147,-74.37597
1FLAT J171405.4-202752,258.52267,-20.46456
1FLAT J171711.7-811509,259.29865,-81.25263
1FLAT J171829.3-021155,259.62225,-2.19887
1FLAT J173503.6-013308,263.76485,-1.55226
1FLAT J174419.8+185217,266.08255,18.87166
1FLAT J180845.7+241905,272.19041,24.31823
1FLAT J183201.0+382137,278.00408,38.36028
1FLAT J184229.8-584157,280.62424,-58.69943
1FLAT J184926.4-644930,282.36008,-64.82526
1FLAT J190337.6-390337,285.90682,-39.06052
1FLAT J191251.2-124918,288.21313,-12.82194
1FLAT J191809.6+375313,289.54017,37.88697
1FLAT J192325.4-250208,290.856006,-25.035559
1FLAT J192833.6+533902,292.1399,53.65069
1FLAT J194306.7-351005,295.77787,-35.16829
1FLAT J194333.8-053352,295.8907,-5.56452
1FLAT J194454.9-214321,296.22884,-21.72271
1FLAT J195500.7-160337,298.75272,-16.06042
1FLAT J195502.8-564028,298.76187,-56.67461
1FLAT J195814.9-301112,299.56205,-30.1869
1FLAT J195945.9-472516,299.94115,-47.42113
1FLAT J200204.3-573642,300.51799,-57.61169
1FLAT J200245.4+630233,300.68908,63.04258
1FLAT J200506.3+700440,301.27625,70.07797
1FLAT J202429.4-084804,306.12237,-8.80123
1FLAT J203230.7-054401,308.12794,-5.73374
1FLAT J203649.5-332830,309.20621,-33.47514
1FLAT J204921.7-003926,312.34054,-0.65739
1FLAT J205528.3-002116,313.86777,-0.35451
1FLAT J211243.2+081836,318.18007,8.31023
1FLAT J211822.1-542033,319.59197,-54.34257
1FLAT J212839.8-194152,322.1658,-19.69796
1FLAT J213852.8-205347,324.71981,-20.89659
1FLAT J215306.5-644445,328.2769,-64.74608
1FLAT J220707.9+360933,331.78281,36.15938
1FLAT J221058.5+320341,332.74394,32.06142
1FLAT J222425.3+035459,336.10553,3.91658
1FLAT J223135.0+275447,337.89601,27.9131
1FLAT J223222.6+761636,338.09427,76.27678
1FLAT J223928.8-243944,339.87014,-24.66226
1FLAT J224015.1-124738,340.06303,-12.79413
1FLAT J224123.5+294247,340.34806,29.71325
1FLAT J225147.6-320612,342.94818,-32.10351
1FLAT J230436.5+370506,346.15199,37.08515
1FLAT J230722.1-120517,346.84206,-12.08824
1FLAT J232240.3-422042,350.66803,-42.34517
1FLAT J232804.6-563004,352.01933,-56.50133
1FLAT J233339.5-252710,353.41471,-25.45287
1FLAT J233920.9-740435,354.83704,-74.07664
1FLAT J234053.8+801514,355.224,80.25416
1FLAT J234333.6+343950,355.88992,34.66414
1FLAT J234356.0+054703,355.98319,5.78441
1FLAT J234555.0+341402,356.47936,34.23398
1FLAT J235836.8-180718,359.65345,-18.1217
1FLAT J235916.9+021518,359.82045,2.25519
1FLAT J042748.0-670400,66.95,-67.0667
1FLAT J043949.7-190101,69.95717,-19.01707
1FLAT J050639.9-085801,76.66621,-8.96711
1FLAT J033812.5-244350,54.55228,-24.73058
1FLAT J132833.6+114520,202.13995,11.75558
1FLAT J000132.7-415524,0.38624,-41.9234112
1FLAT J002050.2+032357,5.20913,3.3994
1FLAT J003020.4-164712,7.58508,-16.78694
1FLAT J005048.4-342849,12.70176,-34.48043
1FLAT J010217.1+094411,15.57109,9.73639
1FLAT J011231.4-750617,18.13083,-75.10494
1FLAT J012133.7+515552,20.390369,51.931121
1FLAT J013025.7-212838,22.60725,-21.47747
1FLAT J015646.1-474418,29.19229,-47.73839
1FLAT J020615.9-095717,31.56621,-9.95486
1FLAT J021358.7-695137,33.49447,-69.8603
1FLAT J021409.9-473235,33.54113,-47.54322
1FLAT J022127.0+251434,35.362419,25.242794
1FLAT J030816.8-285101,47.07006,-28.85037
1FLAT J035726.1-031759,59.35879,-3.29982
1FLAT J044721.5-253932,71.8397,-25.6589
1FLAT J055411.1-275729,88.54627,-27.95832
1FLAT J062626.3-171046,96.6095,-17.17961
1FLAT J062636.7-425805,96.65296,-42.96833
1FLAT J074626.9-022551,116.61214,-2.43095
1FLAT J074724.7-492633,116.85308,-49.44253
1FLAT J083549.1-801610,128.95463,-80.26968
1FLAT J095419.6-251958,148.58185,-25.33289
1FLAT J102038.9-392056,155.16227,-39.34898
1FLAT J102841.8+825341,157.174251,82.894777
1FLAT J103239.1+662323,158.16283,66.38978
1FLAT J103515.3-205026,158.813736,-20.840569
1FLAT J104029.0+094754,160.12088,9.7984
1FLAT J104938.8+274213,162.41163,27.70362
1FLAT J111208.0+260803,168.03313,26.13436
1FLAT J111355.9+152805,168.48277,15.46826
1FLAT J113036.2+101825,172.65077,10.30696
1FLAT J120930.3+760911,182.37608,76.15331
1FLAT J122019.8-371413,185.08255,-37.23715
1FLAT J124946.7+370747,192.44479,37.12998
1FLAT J130531.3+385522,196.38026,38.92278
1FLAT J130713.4-034431,196.80578,-3.74199
1FLAT J131639.7+205513,199.16538,20.92047
1FLAT J132840.6-472749,202.16921,-47.46367
1FLAT J133612.1+231955,204.05032,23.33202
1FLAT J135921.3-115045,209.83893,-11.84589
1FLAT J140022.1-400823,210.092,-40.13989
1FLAT J141927.5+044513,214.8645,4.75383
1FLAT J143633.4+614952,219.13908,61.8312
1FLAT J151318.8-372010,228.32837,-37.33627
1FLAT J152814.5-285851,232.0606,-28.980992
1FLAT J153529.7-313346,233.87371,-31.56286
1FLAT J161327.2-190836,243.36321,-19.14342
1FLAT J161419.6+502754,243.58174,50.46518
1FLAT J181038.0+533501,272.65854,53.58377
1FLAT J181403.4+382810,273.5143,38.46948
1FLAT J183821.1-602523,279.58807,-60.42325
1FLAT J191401.9+443832,288.50783,44.64228
1FLAT J195628.1+023426,299.117087,2.573942
1FLAT J202630.9+764443,306.62895,76.74551
1FLAT J203451.1-420038,308.71288,-42.01068
1FLAT J204006.6-462017,310.02732,-46.33809
1FLAT J204342.1+000119,310.925499,0.022115
1FLAT J204643.9-425711,311.68283,-42.95311
1FLAT J211011.2-861847,317.54658,-86.31322
1FLAT J214226.4+365948,325.60982,36.99685
1FLAT J222636.4+021037,336.65182,2.17704
1FLAT J222830.2-163643,337.12596,-16.61211
1FLAT J223528.6+181635,338.86918,18.27656
1FLAT J225232.2+124510,343.13411,12.75302
1FLAT J230054.7-073543,345.22798,-7.59544
1FLAT J232039.8-630918,350.16604,-63.15507
1FLAT J232116.3+283655,350.31801,28.61538
1FLAT J233016.2-233641,352.56733,-23.61144
1FLAT J235311.1-480604,358.29635,-48.10128
1FLAT J000324.5+220455,0.85209,22.08221
1FLAT J012002.8+420013,20.01146,42.00388
1FLAT J032040.2+272748,50.167388,27.463426
1FLAT J032517.6+333243,51.32326,33.54548
1FLAT J081536.4+295021,123.90185,29.83944
1FLAT J095819.3+460825,149.58057,46.14039
1FLAT J105224.5+081409,163.10222,8.23597
1FLAT J135117.5-153018,207.82303,-15.50519
1FLAT J152646.7-153026,231.6945,-15.50731
1FLAT J180849.7+352042,272.20707,35.34519
1FLAT J142526.0-011825,216.35843,-1.30711
1FLAT J043311.1+052115,68.29623,5.35434
1FLAT J052109.9+163822,80.29119,16.63946
1FLAT J084047.6+131223,130.19829,13.20653
1FLAT J085841.4+140947,134.67261,14.16329
1FLAT J090933.5+425346,137.3895,42.89625
1FLAT J095820.9+322402,149.58729,32.40061
1FLAT J114505.0+193623,176.27092,19.60666
1FLAT J122906.7+020308,187.27792,2.05238
1FLAT J125611.2-054721,194.04653,-5.78932
1FLAT J133108.3+303032,202.78453,30.50916
1FLAT J135217.8+312646,208.07432,31.44624
1FLAT J144302.7+520137,220.761377,52.027023
1FLAT J145907.6+714019,224.78154,71.67219
1FLAT J164258.8+394837,250.745,39.81028
1FLAT J180650.7+694928,271.71117,69.82448
1FLAT J182931.8+484446,277.38242,48.74616
1FLAT J190255.9+315941,285.73304,31.99492
1FLAT J204710.4-023622,311.793182,-2.60615
1FLAT J222547.3-045701,336.44691,-4.95039
1FLAT J225357.7+160853,343.49062,16.14821
1FLAT J001506.2+321613,3.77593,32.27029
1FLAT J022239.6+430210,35.66492,43.03619
1FLAT J005347.7-664517,13.44892,-66.75494
1FLAT J020946.7+262530,32.44471,26.42527
1FLAT J035028.4-514454,57.61821,-51.74845
1FLAT J051533.2-012355,78.8883,-1.39867
1FLAT J061740.9-171557,94.42055,-17.26597
1FLAT J090133.8+671316,135.39096,67.22138
1FLAT J093623.1-211039,144.09633,-21.17769
1FLAT J154625.0-285723,236.60417,-28.95661
1FLAT J202143.9-722611,305.43285,-72.43663
1FLAT J221659.6-672800,334.24825,-67.46667
1FLAT J233552.9-581015,353.97061,-58.171
1FLAT J010839.0+013503,17.16263,1.5842
1FLAT J105829.6+013358,164.62335,1.56634
1FLAT J122452.4+033050,186.21843,3.51397
1FLAT J122222.6+041315,185.59396,4.22105
1FLAT J220417.4+044002,331.07263,4.66742
1FLAT J134243.5+050440,205.68122,5.07782
1FLAT J155035.3+052710,237.64696,5.45289
1FLAT J045707.8+064501,74.28261,6.75046
1FLAT J104117.2+061016,160.32151,6.17137
1FLAT J160846.2+102907,242.19246,10.4855
1FLAT J233040.8+110019,352.66981,11.00554
1FLAT J130933.9+115424,197.39138,11.90683
1FLAT J023146.0+132254,37.94157,13.38167
1FLAT J121332.2+130720,183.38405,13.12247
1FLAT J012955.3+144649,22.48053,14.78031
1FLAT J072516.8+142513,111.32,14.42047
1FLAT J154049.5+144745,235.20621,14.79608
1FLAT J020450.4+151411,31.21,15.23639
1FLAT J160706.5+155134,241.77702,15.85965
1FLAT J140244.5+155956,210.68546,15.99906
1FLAT J201503.8+162227,303.76602,16.37438
1FLAT J135704.7+191901,209.26949,19.31717
1FLAT J112558.7+200554,171.49475,20.09844
1FLAT J122454.5+212246,186.22692,21.37956
1FLAT J001939.8+260253,4.915931,26.048087
1FLAT J165924.1+262938,254.85025,26.49415
1FLAT J232159.8+273245,350.49924,27.54595
1FLAT J023752.4+284808,39.46833,28.8025
1FLAT J132300.9+294144,200.75364,29.69578
1FLAT J011250.3+320817,18.20971,32.13817
1FLAT J183417.8+313620,278.57426,31.60567
1FLAT J030441.3+334843,46.17226,33.81211
1FLAT J003746.3+365912,9.44274,36.9869
1FLAT J091648.9+385428,139.20375,38.90783
1FLAT J163515.2+380805,248.81325,38.13497
1FLAT J033418.3+392125,53.57621,39.35706
1FLAT J082455.5+391641,126.2313,39.27822
1FLAT J001331.0+405136,3.37926,40.86012
1FLAT J094855.3+403944,147.23054,40.66239
1FLAT J102311.6+394815,155.79819,39.80427
1FLAT J162557.7+413440,246.49025,41.57794
1FLAT J065610.6+423703,104.04432,42.61754
1FLAT J090415.4+423804,136.06423,42.63464
1FLAT J170718.4+453611,256.82661,45.60321
1FLAT J235421.7+455304,358.59038,45.88449
1FLAT J163745.2+471730,249.43848,47.29188
1FLAT J165746.9+480833,254.44529,48.14253
1FLAT J115324.5+493108,178.35197,49.51912
1FLAT J174037.0+521143,265.15404,52.19539
1FLAT J075301.5+535258,118.25633,53.88291
1FLAT J095738.4+552301,149.41016,55.38369
1FLAT J182407.0+565059,276.02908,56.84991
1FLAT J042650.1+682553,66.70862,68.43139
1FLAT J164207.9+685639,250.53271,68.94439
1FLAT J154956.6+701255,237.48577,70.21538
1FLAT J084124.3+705344,130.35112,70.89578
1FLAT J200952.3+722919,302.46792,72.48872
1FLAT J192748.5+735801,291.95204,73.96711
1FLAT J081303.8+254211,123.26596,25.70311
1FLAT J081918.8+274730,124.82854,27.79186
1FLAT J130823.7+354637,197.09875,35.777
1FLAT J074922.4+742041,117.3432,74.34491
1FLAT J104410.6+532220,161.04422,53.37235
1FLAT J132725.1+500849,201.85472,50.14697
1FLAT J011004.8+414950,17.51982,41.83075
1FLAT J060826.7+555909,92.11117,55.98606
1FLAT J122745.3+605218,186.938908,60.871802
1FLAT J131823.0+744835,199.59571,74.80975
1FLAT J132053.3+845011,200.221923,84.836607
1FLAT J134357.6+575442,205.99018,57.91182
1FLAT J134632.6+722843,206.63592,72.47881
1FLAT J140835.2+361759,212.14687,36.29997
1FLAT J161915.4+753743,244.81437,75.62882
1FLAT J162833.0+770649,247.13767,77.11386
1FLAT J173724.4+871744,264.351804,87.295807
1FLAT J180422.8+524913,271.0948603,52.8205005
1FLAT J193739.8+835627,294.41583,83.94089
1FLAT J231549.7+863143,348.95702,86.52871
1FLAT J061108.5+432430,92.78544,43.40844
1FLAT J095837.8+503957,149.65754,50.66597
1FLAT J101706.6+520247,154.27769,52.04651
1FLAT J103532.1+440931,158.88385,44.15873
1FLAT J104628.8+544944,161.62,54.829
1FLAT J110412.5+575205,166.05215,57.86827
1FLAT J110453.7+603855,166.22371,60.64869
1FLAT J114908.9+282435,177.28698,28.40996
1FLAT J121508.6+350814,183.786,35.13731
1FLAT J152249.0+280857,230.70404,28.14921
1FLAT J163552.1+712853,248.96717,71.48162
1FLAT J164615.2+741911,251.56321,74.31975
1FLAT J170059.2+661227,255.24667,66.20764
1FLAT J172535.0+585139,261.39592,58.86111
1FLAT J175724.0+653609,269.3498,65.60269
1FLAT J180732.2+642926,271.88408,64.49064
1FLAT J182159.5+681842,275.49788,68.31194
1FLAT J182332.9+685752,275.88689,68.96461
1FLAT J002401.3+160234,6.00525,16.04278
1FLAT J005704.2+405955,14.26756,40.99877
1FLAT J005733.3+221841,14.38883,22.31147
1FLAT J021900.4+244520,34.75167,24.75572
1FLAT J024042.8+352926,40.1782,35.4906
1FLAT J040203.2+273715,60.513216,27.62102
1FLAT J060006.4+703610,90.02652,70.603
1FLAT J061717.0+570117,94.32073,57.02141
1FLAT J070459.9+490636,106.24974,49.11011
1FLAT J080941.7+534125,122.42379,53.69031
1FLAT J093323.0-001051,143.34596,-0.181
1FLAT J094939.8+581912,147.41575,58.32007
1FLAT J105430.6+221054,163.62761,22.18188
1FLAT J112937.3+303634,172.40538,30.60957
1FLAT J120012.6+020209,180.05233,2.03586
1FLAT J121938.7+605756,184.911073,60.965762
1FLAT J124850.9+483953,192.21228,48.66476
1FLAT J131840.2+675424,199.66762,67.90689
1FLAT J132033.3+331142,200.13863,33.19524
1FLAT J133042.6+520215,202.6775,52.03764
1FLAT J133716.1+653246,204.31692,65.54619
1FLAT J135158.2+554211,207.99246,55.70308
1FLAT J135403.1+693148,208.5131,69.53024
1FLAT J135905.7+554429,209.77393,55.74149
1FLAT J135938.1+401138,209.90871,40.19397
